train-AverageDiscountedReturn,train-MinReturn,Itr,LossBefore,n_timesteps,train-EnvExecTime,ItrTime,train-PolicyExecTime,train-NumTrajs,Time-SampleProc,LossAfter,train-StdReturn,train-MaxReturn,Time-Sampling,train-AverageReturn,Time-Optimization,Time
26.084514181306982,30.00126628848433,59,-8.617157e-06,600000,2.543731451034546,16.737976789474487,13.630425453186035,100,0.024029016494750977,-0.0007298946,1.430800381535047,36.64558368974184,16.472979307174683,33.43148085537334,0.2409684658050537,1011.1786284446716
25.956146158829387,30.12158147728318,60,-8.558274e-06,610000,2.535051107406616,16.80597996711731,13.644066095352173,100,0.01700282096862793,-0.0032368803,1.3498814593142416,36.84052945985772,16.54498028755188,33.34547168012488,0.24399685859680176,1027.9976081848145
25.858997256469053,30.375167374235755,61,-8.460686e-06,620000,2.5976264476776123,16.765978574752808,13.644024133682251,100,0.02199864387512207,0.0027013386,1.374488566888174,36.569235880804136,16.50197982788086,33.24162554746285,0.24100017547607422,1044.7775869369507
25.82454461765562,30.238712494584735,62,-8.381285e-06,630000,2.5541701316833496,17.082976818084717,14.001750469207764,100,0.021030902862548828,-0.0027030397,1.5474664743022655,36.61865573860171,16.821977615356445,33.210040681681164,0.23996829986572266,1061.8735625743866
25.78114860827454,30.508234014564856,63,-8.294796e-06,640000,2.580901622772217,16.890978574752808,13.77550458908081,100,0.021999835968017578,-0.0017668767,1.3540419245795206,36.373651994084554,16.61897921562195,33.19521605312397,0.24799799919128418,1078.7765409946442
26.073217714934735,30.42271440914528,64,-8.200432e-06,650000,2.5838046073913574,16.966979026794434,13.839806318283081,100,0.01999831199645996,0.0010838326,1.3152484260731825,36.43251701916847,16.70998239517212,33.48092471184859,0.2369983196258545,1095.755518913269
26.32206905885934,30.81944682780445,65,-8.122997e-06,660000,2.4580135345458984,16.530977487564087,13.53418779373169,100,0.018999576568603516,-0.0020119369,1.426345968241037,36.76034945706388,16.262980699539185,33.74236331336562,0.24599790573120117,1112.299497127533
25.78552803885196,30.155657709366796,66,-8.060617e-06,670000,2.57009220123291,16.75497794151306,13.65404486656189,100,0.018973112106323242,-0.0005979929,1.49487964688473,36.06515987476541,16.494003534317017,33.18969744861765,0.24200129508972168,1129.0754764080048
25.900643316712717,30.214350782103068,67,-7.9912425e-06,680000,2.516195058822632,16.828976154327393,13.778248310089111,100,0.023996591567993164,-0.0025020246,1.5492012010283807,36.718444974353226,16.57197880744934,33.34251280952255,0.2330007553100586,1145.9184532165527
26.075674756667162,30.693272587217074,68,-7.91442e-06,690000,2.5681638717651367,16.851978540420532,13.777377605438232,100,0.018001079559326172,0.00033826663,1.4169305977915907,36.85491498845557,16.587003469467163,33.50674698444675,0.2449970245361328,1162.782431602478
26.281975753631215,30.662554028632197,69,-7.828642e-06,700000,2.5707669258117676,16.829978704452515,13.720544576644897,100,0.017962217330932617,-0.0031300806,1.3634524362248899,36.59577038766433,16.555017948150635,33.7953159341318,0.25499796867370605,1179.6244096755981
26.290059635346896,29.998874859929327,70,-7.7723635e-06,710000,2.523730516433716,16.7039794921875,13.637369871139526,100,0.02400517463684082,-0.0011590712,1.369155016441311,37.546129236834155,16.437003135681152,33.78653123833441,0.24297118186950684,1196.3413903713226
26.05283836160074,30.47234521793558,71,-7.700167e-06,720000,2.5436105728149414,17.097977876663208,13.969473838806152,100,0.019999265670776367,-0.0018136308,1.3984369561221721,37.08732113609185,16.828978776931763,33.61996652015295,0.24799871444702148,1213.4523665904999
26.04930701794577,29.786717995347548,72,-7.634857e-06,730000,2.514914035797119,16.872978925704956,13.834105968475342,100,0.01699662208557129,0.002501121,1.3531277645209419,36.51907107342495,16.612983226776123,33.529225488110704,0.24199891090393066,1230.338344335556
26.279890003745084,29.950910145190548,73,-7.5581265e-06,740000,2.5208077430725098,16.508980751037598,13.462763547897339,100,0.02199554443359375,0.0008285167,1.5237247736470603,36.89223019704427,16.238978147506714,33.72848155763288,0.24500131607055664,1246.8603241443634
26.07439859262744,30.108702791747184,74,-7.481825e-06,750000,2.583996295928955,16.98797631263733,13.857690811157227,100,0.022004365921020508,-0.002073933,1.391625923486085,36.78220151954199,16.72000527381897,33.589872962598875,0.24399662017822266,1263.860300064087
26.312328678302755,30.243830275365628,75,-7.4138748e-06,760000,2.5929126739501953,16.782980918884277,13.664838790893555,100,0.022997379302978516,0.0016866848,1.3644862399808686,36.77247084571085,16.52001166343689,33.8409823201173,0.23800110816955566,1280.6552805900574
26.253053254303822,29.71707049479562,76,-7.341379e-06,770000,2.583016872406006,16.989978551864624,13.89465069770813,100,0.01600050926208496,-0.00067940657,1.4471065284147735,37.533899227839164,16.736980199813843,33.85834493310713,0.23599815368652344,1297.6582562923431
26.338058533264885,30.211530575179708,77,-7.2248577e-06,780000,2.624311685562134,16.94597840309143,13.80921721458435,100,0.01900029182434082,-0.0019666997,1.3588569836556765,37.688343602029235,16.690978527069092,33.92814324352466,0.23499774932861328,1314.6172342300415
26.395043310529562,30.869720089162314,78,-7.1439513e-06,790000,2.5012996196746826,16.24898099899292,13.243266344070435,100,0.018999338150024414,0.0014570705,1.515759738089819,37.78257847307099,15.986982107162476,34.036214858441866,0.24200057983398438,1330.8782155513763
26.153347931918898,30.653888792137828,79,-7.0446226e-06,800000,2.5515940189361572,16.619978666305542,13.533592224121094,100,0.017998218536376953,0.0073494716,1.234408629573255,36.380969039014275,16.347978591918945,33.76687186576956,0.2540018558502197,1347.5111932754517
26.161942693903796,30.61650929593488,80,-6.96465e-06,810000,2.5870940685272217,16.712977409362793,13.620916843414307,100,0.020029783248901367,-0.0003504366,1.3975766911769762,36.929658751895836,16.453980445861816,33.71079255757236,0.2389671802520752,1364.2371702194214
26.188236396891607,30.43922173529408,81,-6.884188e-06,820000,2.5533204078674316,17.054083108901978,13.978791236877441,100,0.01596832275390625,0.0058469116,1.4901552334155441,37.746247274446496,16.795113563537598,33.75579658690341,0.24300122261047363,1381.3052537441254
26.313206308672342,31.276911307307792,82,-6.832102e-06,830000,2.5137689113616943,16.652979850769043,13.565937280654907,100,0.01799798011779785,0.004594877,1.2384713771854088,36.492567746098736,16.394980907440186,33.80269851278296,0.24000096321105957,1397.971232175827
26.192612986531312,30.80948044812879,83,-6.7677975e-06,840000,2.569627046585083,17.070977926254272,13.990918159484863,100,0.020031452178955078,0.0017480451,1.4279729618482295,37.23378187703983,16.81298065185547,33.67089989022063,0.23696637153625488,1415.0542089939117
