Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
366	27953.658181667328	1000	368000	1263.223210504665	1164.9647521677537	368	368000
367	28023.15757036209	1000	369000	1263.223210504665	1206.9880689512506	369	369000
368	28092.47572541237	1000	370000	1263.223210504665	1239.720996967391	370	370000
369	28161.737082004547	1000	371000	1263.223210504665	1225.5563025924864	371	371000
370	28231.18085360527	1000	372000	1263.223210504665	1238.4760917983647	372	372000
371	28300.547328710556	1000	373000	1263.223210504665	1187.9940171525234	373	373000
372	28369.74573159218	1000	374000	1263.223210504665	1196.79604567597	374	374000
373	28438.9996881485	1000	375000	1279.5583660129823	1279.5583660129823	375	375000
374	28508.302901029587	1000	376000	1279.5583660129823	1242.5215989589706	376	376000
375	28577.725661754608	1000	377000	1279.5583660129823	1212.0512037149183	377	377000
376	28647.06576704979	1000	378000	1279.5583660129823	1222.2135047053405	378	378000
377	28716.401180505753	1000	379000	1279.5583660129823	1216.2478252985154	379	379000
378	28785.7429959774	1000	380000	1279.5583660129823	1159.2835848186387	380	380000
379	28855.13420510292	1000	381000	1279.5583660129823	1214.7168058765485	381	381000
380	28924.503700494766	1000	382000	1279.5583660129823	1234.275885967745	382	382000
381	28993.728345155716	1000	383000	1279.5583660129823	1242.5234556463959	383	383000
382	29063.137585401535	1000	384000	1279.5583660129823	1255.8278679298915	384	384000
383	29132.56553006172	1000	385000	1294.8536777952563	1294.8536777952563	385	385000
384	29201.92902326584	1000	386000	1294.8536777952563	1185.8849322481433	386	386000
385	29271.10406446457	1000	387000	1294.8536777952563	1220.7033273209795	387	387000
386	29340.48149895668	1000	388000	1294.8536777952563	1240.8562652011587	388	388000
387	29409.843782663345	1000	389000	1294.8536777952563	1244.702524045802	389	389000
388	29479.198196172714	1000	390000	1294.8536777952563	1259.4720029704783	390	390000
389	29548.37706708908	1000	391000	1294.8536777952563	1225.6336432892892	391	391000
390	29617.715402841568	1000	392000	1294.8536777952563	1249.360665671603	392	392000
391	29687.06911635399	1000	393000	1294.8536777952563	1277.5816093706514	393	393000
392	29756.417179346085	1000	394000	1294.8536777952563	1259.4878941674206	394	394000
393	29825.73258447647	1000	395000	1294.8536777952563	1173.4846461373104	395	395000
394	29895.053293943405	1000	396000	1294.8536777952563	1227.87148532646	396	396000
395	29964.408008813858	1000	397000	1294.8536777952563	1204.9596649578175	397	397000
396	30033.80253958702	1000	398000	1294.8536777952563	1280.712738076393	398	398000
397	30103.061942100525	1000	399000	1294.8536777952563	1173.9875412859049	399	399000
398	30172.482513666153	1000	400000	1299.7710691648754	1299.7710691648754	400	400000
399	30241.827632665634	1000	401000	1307.2335876972636	1307.2335876972636	401	401000
400	30311.24719309807	1000	402000	1307.2335876972636	1174.216633391481	402	402000
401	30380.535778045654	1000	403000	1307.2335876972636	1230.3504941836043	403	403000
402	30449.915727376938	1000	404000	1307.2335876972636	1274.89569693814	404	404000
403	30519.2404589653	1000	405000	1307.2335876972636	1271.16463368295	405	405000
404	30588.56864452362	1000	406000	1342.3908422379104	1342.3908422379104	406	406000
405	30657.92374110222	1000	407000	1342.3908422379104	1224.954581371698	407	407000
406	30727.264738559723	1000	408000	1342.3908422379104	1268.6151995745865	408	408000
407	30796.612938165665	1000	409000	1342.3908422379104	1276.1984055149385	409	409000
408	30865.94168996811	1000	410000	1342.3908422379104	1212.7761657704168	410	410000
409	30935.328143835068	1000	411000	1342.3908422379104	1225.2324202669965	411	411000
410	31004.65173101425	1000	412000	1342.3908422379104	1256.491103869504	412	412000
411	31074.060161828995	1000	413000	1342.3908422379104	1185.0962365492474	413	413000
412	31143.43866300583	1000	414000	1342.3908422379104	1263.9018897859166	414	414000
413	31212.78856229782	1000	415000	1342.3908422379104	1310.6016026616599	415	415000
414	31282.05655002594	1000	416000	1342.3908422379104	1339.1167709628235	416	416000
415	31351.41947746277	1000	417000	1342.3908422379104	1256.3431738335094	417	417000
416	31420.80592226982	1000	418000	1342.3908422379104	1230.7191214515813	418	418000
417	31490.18714118004	1000	419000	1342.3908422379104	1290.4742977941637	419	419000
418	31559.445540905	1000	420000	1342.3908422379104	1274.8253723270047	420	420000
419	31628.931909561157	1000	421000	1342.3908422379104	1312.3063459561752	421	421000
420	31698.352281332016	1000	422000	1342.3908422379104	1231.216990612973	422	422000
421	31767.701492786407	1000	423000	1342.3908422379104	1304.7861510014257	423	423000
422	31837.032454013824	1000	424000	1342.3908422379104	1299.613164577341	424	424000
423	31906.437401533127	1000	425000	1342.3908422379104	1261.551912571935	425	425000
424	31975.878810167313	1000	426000	1342.3908422379104	1246.2039492524225	426	426000
425	32045.28371810913	1000	427000	1342.3908422379104	1267.1960398393899	427	427000
426	32114.603524684906	1000	428000	1342.3908422379104	1278.965222462613	428	428000
427	32183.986040115356	1000	429000	1342.3908422379104	1292.634080129136	429	429000
428	32253.56815481186	1000	430000	1342.3908422379104	1206.689962146636	430	430000
429	32322.897867918015	1000	431000	1342.3908422379104	1305.1375632988977	431	431000
430	32392.332639455795	1000	432000	1342.3908422379104	1317.4419559757318	432	432000
431	32461.626759052277	1000	433000	1342.3908422379104	1242.74666939929	433	433000
432	32531.04928255081	1000	434000	1342.3908422379104	1279.047105562142	434	434000
433	32600.560022354126	1000	435000	1342.3908422379104	1180.497688250684	435	435000
434	32670.024454832077	1000	436000	1342.3908422379104	1238.9293451743415	436	436000
435	32739.346794605255	1000	437000	1342.3908422379104	1279.6241532983	437	437000
436	32808.73824620247	1000	438000	1342.3908422379104	1255.0991794285196	438	438000
437	32878.12147760391	1000	439000	1342.3908422379104	1282.9733179815778	439	439000
438	32947.54536795616	1000	440000	1342.3908422379104	1304.4035166569477	440	440000
439	33016.886633872986	1000	441000	1342.3908422379104	1246.113923799298	441	441000
440	33086.20428657532	1000	442000	1342.3908422379104	1212.9885415580995	442	442000
441	33155.57722425461	1000	443000	1342.3908422379104	1290.2573955129646	443	443000
442	33224.97667312622	1000	444000	1342.3908422379104	1265.4329704343838	444	444000
443	33294.357882499695	1000	445000	1342.3908422379104	1224.390440868407	445	445000
444	33363.673105716705	1000	446000	1342.3908422379104	1270.0634413705022	446	446000
445	33433.08820605278	1000	447000	1342.3908422379104	1238.6287285036892	447	447000
446	33502.45555257797	1000	448000	1342.3908422379104	1249.0662711619586	448	448000
447	33571.74731183052	1000	449000	1342.3908422379104	1250.5438850121955	449	449000
448	33641.07867074013	1000	450000	1342.3908422379104	1318.5114965505788	450	450000
449	33710.42187142372	1000	451000	1342.3908422379104	1292.5029205382382	451	451000
450	33779.85924625397	1000	452000	1342.3908422379104	1241.1547894120413	452	452000
451	33849.26003623009	1000	453000	1342.3908422379104	1213.8623428095361	453	453000
452	33918.5687353611	1000	454000	1342.3908422379104	1257.9609064385859	454	454000
453	33988.043581962585	1000	455000	1342.3908422379104	1289.0545972403806	455	455000
454	34057.513348817825	1000	456000	1342.3908422379104	1301.8894534441888	456	456000
455	34126.879877090454	1000	457000	1342.3908422379104	1301.9775087842381	457	457000
456	34196.30436706543	1000	458000	1342.3908422379104	1216.8171998855241	458	458000
457	34265.76985049248	1000	459000	1342.3908422379104	1264.2934630308553	459	459000
458	34335.21079015732	1000	460000	1342.3908422379104	1243.0580229878537	460	460000
459	34404.68229484558	1000	461000	1342.3908422379104	1293.6133723769358	461	461000
460	34474.03895711899	1000	462000	1342.3908422379104	1258.4021145085178	462	462000
461	34543.32755994797	1000	463000	1342.3908422379104	1289.0469921251756	463	463000
462	34612.68506884575	1000	464000	1342.3908422379104	1189.199246440532	464	464000
463	34682.02641582489	1000	465000	1342.3908422379104	1309.0409974319236	465	465000
464	34751.28568172455	1000	466000	1342.3908422379104	1322.7461937570702	466	466000
465	34820.64450073242	1000	467000	1342.3908422379104	1303.0092164956272	467	467000
466	34890.126615047455	1000	468000	1342.3908422379104	1294.2707497476588	468	468000
467	34959.48735141754	1000	469000	1342.3908422379104	1262.0897257183844	469	469000
468	35028.75976371765	1000	470000	1342.3908422379104	1234.8857826459086	470	470000
469	35098.16550946236	1000	471000	1342.3908422379104	1205.2242403263128	471	471000
470	35167.649921655655	1000	472000	1342.3908422379104	1249.6841290201207	472	472000
471	35237.130590200424	1000	473000	1342.3908422379104	1305.4281534956797	473	473000
472	35306.457424879074	1000	474000	1342.3908422379104	1257.6534478279168	474	474000
473	35375.81498670578	1000	475000	1370.258635411113	1370.258635411113	475	475000
474	35445.25397205353	1000	476000	1370.258635411113	1308.931423058622	476	476000
475	35514.72211718559	1000	477000	1370.258635411113	1253.1148335528953	477	477000
476	35584.193621873856	1000	478000	1370.258635411113	1308.4762763378358	478	478000
477	35653.53505539894	1000	479000	1370.258635411113	1287.1356260261132	479	479000
478	35723.13515138626	1000	480000	1370.258635411113	1308.7639133811026	480	480000
479	35792.69731211662	1000	481000	1370.258635411113	1205.7108482111798	481	481000
480	35862.16254758835	1000	482000	1370.258635411113	1281.8788307257494	482	482000
481	35931.5437476635	1000	483000	1370.258635411113	1260.52365275638	483	483000
482	36000.94972920418	1000	484000	1370.258635411113	1294.0311705370839	484	484000
483	36070.38342380524	1000	485000	1370.258635411113	1269.864840133974	485	485000
484	36139.82925534248	1000	486000	1370.258635411113	1273.6314141191365	486	486000
485	36209.16892242432	1000	487000	1370.258635411113	1314.1243424853558	487	487000
486	36278.64159941673	1000	488000	1370.258635411113	1289.7276513246657	488	488000
487	36348.03809738159	1000	489000	1370.258635411113	1279.125580390063	489	489000
488	36417.45111942291	1000	490000	1370.258635411113	1360.725123306473	490	490000
489	36486.77576184273	1000	491000	1370.258635411113	1209.6238869895262	491	491000
490	36556.133630514145	1000	492000	1370.258635411113	1277.8474248814	492	492000
491	36625.68956518173	1000	493000	1370.258635411113	1253.6191771913886	493	493000
492	36695.18731665611	1000	494000	1370.258635411113	1229.346223474049	494	494000
493	36764.642163038254	1000	495000	1370.258635411113	1233.4975221397826	495	495000
494	36834.056374549866	1000	496000	1370.258635411113	1324.413172372885	496	496000
495	36903.441660642624	1000	497000	1370.258635411113	1279.182343915017	497	497000
496	36972.813261032104	1000	498000	1370.258635411113	1303.3688795609025	498	498000
497	37042.15498352051	1000	499000	1370.258635411113	1240.2870585108403	499	499000
498	37111.58409738541	1000	500000	1370.258635411113	1289.335921559927	500	500000
499	37181.04986977577	1000	501000	1370.258635411113	1292.4374224407693	501	501000
