Time,n_timesteps,train-PolicyExecTime,train-NumTrajs,ItrTime,Time-Optimization,Time-SampleProc,Time-Sampling,train-MaxReturn,train-AverageDiscountedReturn,LossBefore,train-EnvExecTime,train-MinReturn,LossAfter,train-StdReturn,Itr,train-AverageReturn
4002.2627024650574,2350000,13.787106990814209,100,17.106278896331787,0.42999744415283203,0.021970033645629883,16.653311014175415,225.58556154209523,76.47284897833708,1.4506462e-05,2.553133487701416,42.16464086093406,-0.012927796,35.89050513357831,234,130.4397271331962
4019.5646908283234,2360000,14.164023637771606,100,17.28898811340332,0.2609994411468506,0.03199911117553711,16.995989561080933,212.1294251733683,77.16818654405357,1.4662369e-05,2.5804853439331055,23.1655907846599,-0.008321767,34.80479841475805,235,132.01942798577096
4036.4908945560455,2370000,13.80539870262146,100,16.91320538520813,0.26200008392333984,0.029997587203979492,16.620206356048584,208.97644086049618,75.92729189693661,1.4812647e-05,2.561310291290283,52.409939439141525,-0.0121866865,32.16252043828566,236,131.50077623740688
4053.4740850925446,2380000,13.856148481369019,100,16.97019076347351,0.27199792861938477,0.031960487365722656,16.666232347488403,218.75912146389473,75.4807502490465,1.495968e-05,2.544379711151123,40.61160605002271,-0.009017217,31.384256820646403,237,128.99113146224624
4070.422179222107,2390000,13.86495852470398,100,16.93409514427185,0.25696682929992676,0.021032094955444336,16.65609622001648,211.14359734600217,76.70373650952341,1.5133038e-05,2.542764902114868,24.225083036856358,-0.014858263,32.55144111257976,238,132.86281064102116
4087.567412853241,2400000,14.055628538131714,100,17.13223433494568,0.26399874687194824,0.02597188949584961,16.84226369857788,209.25511104386837,76.49002025853983,1.5286803e-05,2.544691562652588,19.966734120080993,-0.017288908,35.32402588369227,239,131.813642786559
4104.713287115097,2410000,14.020888328552246,100,17.132872343063354,0.2619960308074951,0.027002334594726562,16.843873977661133,215.17114766982922,73.9068971349589,1.5448333e-05,2.5597712993621826,9.10673603570686,-0.013779348,34.96637099959827,240,129.0331271581851
4121.53527545929,2420000,13.668317079544067,100,16.80898904800415,0.25699901580810547,0.03099989891052246,16.520990133285522,199.24769064229432,78.41923884702736,1.5587711e-05,2.5758109092712402,46.1896266292234,-0.0119675845,28.64794326751962,241,135.46126177236084
4138.582551002502,2430000,13.951047897338867,100,17.0342755317688,0.2579994201660156,0.02396702766418457,16.751309394836426,256.29087213620835,75.0582219448367,1.5679292e-05,2.545610189437866,37.51880558723166,-0.013117754,38.21587771725666,242,130.2481742940393
4155.688539028168,2440000,13.998723030090332,100,17.09298825263977,0.26199817657470703,0.026001453399658203,16.802989959716797,200.7926517804745,77.10752808521575,1.577683e-05,2.5465099811553955,10.934249590823033,-0.015708914,35.23682853012721,243,131.7301766247072
4172.867172956467,2450000,14.051759958267212,100,17.164634227752686,0.26099705696105957,0.023030519485473633,16.878634929656982,227.97785698708063,73.99877680773815,1.5904034e-05,2.587846279144287,52.73015892339146,-0.01689791,31.032507470005818,244,128.9275133803919
4189.777405500412,2460000,13.690093755722046,100,16.89723253250122,0.26800084114074707,0.02996683120727539,16.5992648601532,209.98419245222695,75.68620923336151,1.6068061e-05,2.6094014644622803,21.32723383216361,-0.01235508,36.57975187365194,245,132.31256363627466
4206.822394132614,2470000,13.908787965774536,100,17.030988216400146,0.2720010280609131,0.030997037887573242,16.72799015045166,189.43775990324437,78.17096448933361,1.6226333e-05,2.5511441230773926,9.506747354306599,-0.018152159,33.06874508310119,246,134.81030224565401
4223.804382324219,2480000,13.908412218093872,100,16.96898865699768,0.26599812507629395,0.023998737335205078,16.67899179458618,208.76545912818594,77.50247545545162,1.6344931e-05,2.517449140548706,15.237286212635919,-0.015159591,32.370185631725114,247,134.09450769625715
4240.7463529109955,2490000,13.82152533531189,100,16.92797088623047,0.265000581741333,0.0219728946685791,16.640997409820557,200.86255594977294,78.16861087600076,1.640441e-05,2.5483696460723877,-3.74840713739591,-0.017281892,29.494077809478995,248,135.63480154274006
4257.432341098785,2500000,13.589627742767334,100,16.672988891601562,0.2709987163543701,0.0299680233001709,16.370035409927368,224.87697807668332,77.46912107062764,1.6544578e-05,2.527460813522339,20.336779999684246,-0.01598789,39.05899304246771,249,134.23578807458782
4274.450330257416,2510000,13.886740922927856,100,17.00398898124695,0.26199984550476074,0.025968551635742188,16.715020895004272,217.62156774072113,80.09554143443397,1.6679976e-05,2.556767225265503,29.280343569465852,-0.019119695,36.37596172289483,250,139.92375952346532
4291.53699016571,2520000,13.975295305252075,100,17.073659896850586,0.2629976272583008,0.0299680233001709,16.780694246292114,226.40851016509436,76.30077961569364,1.68389e-05,2.5495123863220215,-19.033343245229283,-0.018603435,38.837007900235626,251,131.40850189014816
4308.43597817421,2530000,13.817180871963501,100,16.88498830795288,0.2669987678527832,0.02996826171875,16.588021278381348,187.73471395967348,76.23309417714073,1.693604e-05,2.525897264480591,63.56543970943104,-0.018773971,31.07368311915774,252,130.69405919224644
4325.604619979858,2540000,14.007678747177124,100,17.155641794204712,0.2739989757537842,0.024967432022094727,16.856675386428833,221.2370752060625,80.8710274003824,1.7026054e-05,2.606796979904175,14.298084421226157,-0.016302396,33.03209920588766,253,139.90767789467532
4342.569749832153,2550000,13.884644746780396,100,16.9511296749115,0.259000301361084,0.031000137329101562,16.661129236221313,205.24866498234422,80.22097835253976,1.7175003e-05,2.5122876167297363,40.7186237726265,-0.020483876,31.68487698720244,254,137.79024394285713
4359.670789241791,2560000,13.979325771331787,100,17.088039875030518,0.2689988613128662,0.021969079971313477,16.795071363449097,213.36497380957036,78.9531904102078,1.732588e-05,2.5678672790527344,5.037900603800095,-0.020400152,40.10708445271461,255,136.34613938379962
4377.0473799705505,2570000,14.09136700630188,100,17.36359167098999,0.2870004177093506,0.031964778900146484,17.04362654685974,215.14998280532814,76.77202235170986,1.7451512e-05,2.6470284461975098,47.9127232674032,-0.021858282,32.97358304903234,256,133.20380716710955
4394.212369680405,2580000,13.706531763076782,100,17.149991035461426,0.7180006504058838,0.026000499725341797,16.4059898853302,228.05991911963784,78.35469165290505,1.7585913e-05,2.4448490142822266,25.188025308097803,-0.016682765,35.79097980847573,257,134.7239763419523
4411.423356056213,2590000,14.030970335006714,100,17.197989225387573,0.265000581741333,0.029967308044433594,16.903021335601807,200.42411194418918,79.32921288655194,1.7737535e-05,2.6080780029296875,-12.247110579367604,-0.016018499,35.722623786408036,258,136.29654321427998
4428.461199760437,2600000,13.935892343521118,100,17.024842262268066,0.26199960708618164,0.03099966049194336,16.72884464263916,232.25709279517793,81.22170142926791,1.7876668e-05,2.54894757270813,5.391857339562519,-0.017156908,36.71446250449965,259,139.8969100887317
