train-MinReturn,n_timesteps,train-PolicyExecTime,train-AverageReturn,ItrTime,train-StdReturn,train-EnvExecTime,Time-Optimization,Time,train-NumTrajs,train-MaxReturn,LossAfter,Time-SampleProc,Itr,LossBefore,Time-Sampling,train-AverageDiscountedReturn
-100.77460672445288,150000,14.079325437545776,-13.669444389952917,17.19199013710022,26.801093650572348,2.578645706176758,0.24199843406677246,254.19016933441162,100,56.83443116287589,-0.014423079,0.025002002716064453,14,1.525879e-08,16.924989700317383,-9.071761754159647
-97.34565047921456,160000,13.481401443481445,-15.190141708878041,16.606990337371826,25.327354228988202,2.5756261348724365,0.24900007247924805,270.8101592063904,100,33.816895133515764,-0.015042389,0.023998022079467773,15,-0.0022520781,16.331989288330078,-9.61176421851634
-147.87086203311213,170000,13.543225526809692,-15.717900946367303,16.66099190711975,31.248228184473838,2.526446580886841,0.2519998550415039,287.4851498603821,100,40.53573648217597,-0.014693814,0.02599954605102539,16,-3.0517577e-09,16.381991624832153,-9.730811577311192
-88.9639693218904,180000,13.966625452041626,-16.926104926144095,17.064990997314453,22.65134908514268,2.548004150390625,0.25300121307373047,304.5641403198242,100,31.542918652580294,-0.0144912535,0.020968198776245117,17,4.577637e-09,16.791021585464478,-9.990863371597111
-84.12216345170528,190000,13.929210186004639,-15.69584939448428,16.98099184036255,26.514098608570425,2.499342203140259,0.24899888038635254,321.5591297149658,100,40.94885379819582,-0.01536383,0.02896881103515625,18,-1.2207031e-08,16.70302414894104,-10.569456437672327
-99.74408233767642,200000,14.02829647064209,-15.122687302713409,17.071350812911987,27.718917891053074,2.5129456520080566,0.24500083923339844,338.64447951316833,100,42.94654292510713,-0.015824497,0.02096724510192871,19,-1.8310548e-08,16.80538272857666,-9.054076047809096
-54.949557979987745,210000,13.942667007446289,-8.719085235423961,17.055989742279053,23.45739952158868,2.5877692699432373,0.24400019645690918,355.7144687175751,100,60.250668388393514,-0.013866376,0.028964996337890625,20,-1.525879e-08,16.781026124954224,-5.313618780779376
-74.48422824719681,220000,13.936196565628052,-8.768278342475236,17.028989553451538,23.29411089842397,2.558739423751831,0.24799823760986328,372.75745844841003,100,46.58756599461269,-0.015993128,0.028999805450439453,21,-0.0021435425,16.751991510391235,-6.097073245559265
-103.19347086551802,230000,13.5595121383667,-16.022470590650393,16.656989097595215,26.9143628221193,2.571138620376587,0.24899768829345703,389.42844891548157,100,48.41271503034255,-0.014951446,0.023999691009521484,22,-0.0023986115,16.383991718292236,-10.972914361223113
-93.55773868160284,240000,14.001618385314941,-15.993382747863906,17.127378463745117,25.965859960092303,2.5987391471862793,0.24899864196777344,406.5698277950287,100,41.988034029368826,-0.015002172,0.027000904083251953,23,1.8310548e-08,16.851378917694092,-10.19816998112199
-112.8483907365773,250000,13.585174322128296,-11.25066772123828,16.688989400863647,33.37210412253245,2.58280873298645,0.24399852752685547,423.27281856536865,100,76.51951611588474,-0.015862849,0.020999431610107422,24,-7.629395e-09,16.422991037368774,-6.515496031336523
-90.20566362424782,260000,13.870992422103882,-7.221627022896802,16.950809240341187,28.017564213534058,2.5418686866760254,0.24699831008911133,440.2366271018982,100,61.021320071185045,-0.016208367,0.028999805450439453,25,-1.5258789e-09,16.674811124801636,-3.818916063411686
-93.70026162827946,270000,13.966267108917236,-10.876856869004337,17.07042908668518,27.858387214876625,2.5732173919677734,0.24699759483337402,457.32105588912964,100,57.6980662416749,-0.015325623,0.021968364715576172,26,1.2207031e-08,16.80043077468872,-6.585873710361787
-79.82566796951095,280000,13.814894437789917,-4.83607425512769,16.853488206863403,26.869771424482234,2.46036958694458,0.24299883842468262,474.18754625320435,100,55.498895298203905,-0.014829351,0.020994901657104492,27,1.525879e-08,16.588496923446655,-2.785073728210959
-66.01747011592882,290000,14.104831457138062,-9.996294827899181,17.160989999771118,25.095176280297437,2.540393590927124,0.24196815490722656,491.36253571510315,100,39.798737139085894,-0.0148748355,0.023996353149414062,28,2.670288e-09,16.895025491714478,-5.744854068241079
-66.26407750827839,300000,13.588162899017334,-7.42687513235307,16.625989198684692,27.99794126836153,2.5065371990203857,0.24499750137329102,508.0025260448456,100,56.94954857683583,-0.013049204,0.02197861671447754,29,7.629395e-09,16.359013080596924,-4.606757718481637
-83.25951778975909,310000,13.622567176818848,-6.163574927766336,16.60499095916748,29.22999295060526,2.4632701873779297,0.24699711799621582,524.6205153465271,100,51.28503838610163,-0.0149689885,0.021970748901367188,30,-0.00040019225,16.334022760391235,-3.706127699745004
-100.89404663960957,320000,13.73850679397583,-2.3884423864971422,16.76570463180542,24.386206534215567,2.5080149173736572,0.24399709701538086,541.4002201557159,100,59.4458468556921,-0.013577655,0.0220029354095459,31,6.1035155e-09,16.499704599380493,-1.3508725367509913
-63.77311041179394,330000,14.020072937011719,-4.378141014043009,17.0909903049469,24.8816831733207,2.540649652481079,0.2519984245300293,558.5042102336884,100,57.48345306656334,-0.015808411,0.02899956703186035,32,9.155274e-09,16.80999231338501,-2.5398885113280225
-70.91777728835761,340000,13.804561138153076,-0.19781907247393804,16.876811265945435,28.304560492433783,2.5418169498443604,0.24399709701538086,575.3970220088959,100,69.86960081517773,-0.017267236,0.02697157859802246,33,-6.1035155e-09,16.60584259033203,-0.2779529509402813
-102.21404282942811,350000,14.024279594421387,-5.869287757352139,17.084428310394287,25.37902277430867,2.532649517059326,0.24699878692626953,592.4944493770599,100,48.92344919507322,-0.014349646,0.022968053817749023,34,1.525879e-08,16.81346082687378,-2.5022495294957903
-68.6184396305787,360000,13.850589513778687,-2.8353715080629853,16.9059898853302,24.441426862816016,2.5235586166381836,0.24399924278259277,609.4144389629364,100,58.90160071321743,-0.013145459,0.027963638305664062,35,-0.0001085144,16.63202214241028,-1.9549890035178676
-59.61446955650776,370000,13.951747179031372,-4.020416047077563,16.99940824508667,26.518186952215753,2.542076349258423,0.24300146102905273,626.4268474578857,100,59.601863375232334,-0.015428536,0.028996944427490234,36,3.0517577e-09,16.727409839630127,-1.5054983165314855
-113.64330848757724,380000,13.940284252166748,-2.423466337661514,17.03598976135254,25.709186005682756,2.5709736347198486,0.24900054931640625,643.4758369922638,100,57.276823475141185,-0.01268489,0.023998737335205078,37,7.6293943e-10,16.76198983192444,-1.698203363698524
-55.04175941909999,390000,13.68962025642395,0.5968788787036857,16.75099015235901,23.998727828488565,2.492938280105591,0.24999713897705078,660.2398266792297,100,61.12626950856178,-0.012972107,0.02300119400024414,38,6.1035155e-09,16.477991819381714,-0.20901461919587702
-93.87517757289555,400000,13.745243787765503,4.255147371650865,16.786991357803345,25.347205145316465,2.499985933303833,0.24296975135803223,677.0398180484772,100,59.88608513867859,-0.016090106,0.02102971076965332,39,-6.1035155e-09,16.52199125289917,2.7433242923505734
-77.03913462892906,410000,13.859116315841675,-3.4256017276119324,16.968271493911743,28.788245105075337,2.5712475776672363,0.2480008602142334,694.0210886001587,100,62.055583695424545,-0.012906531,0.021998167037963867,40,2.4414062e-08,16.697271585464478,-1.7999470067289636
-71.06731462557167,420000,13.522034645080566,1.8113291973500412,16.629989624023438,29.818443945674062,2.5789453983306885,0.24299931526184082,710.6650779247284,100,74.67238122790513,-0.015538897,0.029000043869018555,41,0.0014343444,16.357990264892578,0.6819772245411582
-77.80028622688697,430000,13.567020177841187,9.116045784241258,16.65799045562744,27.89285052943686,2.5431854724884033,0.24299860000610352,727.3360683917999,100,69.30371292588983,-0.015456852,0.027997970581054688,42,1.5640259e-08,16.384989738464355,5.380321007212021
-61.193401558515404,440000,13.954762697219849,11.02942806814848,17.036525011062622,29.728164377573048,2.568249464035034,0.24499845504760742,744.3855926990509,100,78.53537369493509,-0.014459055,0.021000146865844727,43,1.9836426e-08,16.77052640914917,6.092152750504522
-57.862946571190065,450000,13.760602474212646,8.116978511743147,16.784290075302124,29.52465148324982,2.490745782852173,0.252000093460083,761.1828818321228,100,69.0919613389684,-0.012977691,0.022998809814453125,44,4.196167e-09,16.50829005241394,5.3313746835229825
-87.9928515961215,460000,13.868313789367676,4.796008356896666,16.91089391708374,26.615696150061734,2.5121052265167236,0.24399900436401367,778.1067750453949,100,54.48531730807269,-0.015661292,0.024988412857055664,45,-2.4414062e-08,16.639892578125,2.7337076137198904
-115.74789831239723,470000,13.945086002349854,8.458246414134276,17.030489444732666,31.01655531079084,2.529207229614258,0.24396681785583496,795.1502640247345,100,88.95124427525074,-0.013503089,0.02598428726196289,46,-0.0019572205,16.759537935256958,4.242563794504248
-72.61349953462025,480000,13.510906219482422,10.933763108044566,16.534990310668945,26.87683179859066,2.511321783065796,0.24299836158752441,811.6982531547546,100,71.03136393910707,-0.014367684,0.02097010612487793,47,1.1444092e-08,16.27002263069153,6.060904349571712
-48.486507921302795,490000,13.931622982025146,13.204229502090033,17.00060486793518,26.87298841291522,2.5317118167877197,0.24199748039245605,828.7118575572968,100,70.2148368883803,-0.013997809,0.02900075912475586,48,-4.577637e-09,16.728604316711426,8.030764492080701
-103.75230030653046,500000,13.56926703453064,15.208333673817624,16.661988973617554,32.161882194002565,2.5122742652893066,0.24199891090393066,845.3878469467163,100,74.689049950087,-0.015045788,0.02498316764831543,49,1.5830993e-08,16.395006895065308,8.64001095724204
-81.59805842372458,510000,13.569477796554565,14.776232494393206,16.67299175262451,27.948581173608524,2.5733251571655273,0.24696588516235352,862.0738379955292,100,78.80376106564188,-0.015489395,0.0220339298248291,50,9.155274e-09,16.40299153327942,8.696940597281259
-103.65626181082332,520000,13.593433380126953,10.800540590451035,16.610989809036255,31.165252043244653,2.4855704307556152,0.24696803092956543,878.6978268623352,100,74.1957615051626,-0.014329614,0.02199578285217285,51,6.1035155e-09,16.341023445129395,6.142619093397105
-58.13309229600388,530000,13.678302526473999,13.816051731487478,16.69598937034607,27.670181260497333,2.4742467403411865,0.24499773979187012,895.4068167209625,100,70.30806381968154,-0.015380326,0.026975631713867188,52,1.2207031e-08,16.424015998840332,7.971181424460639
-45.99868964960882,540000,13.717526912689209,17.61994727419316,16.78699016571045,27.504796783211283,2.536660671234131,0.23999810218811035,912.2068071365356,100,90.64071851128395,-0.014225836,0.0289762020111084,53,-1.525879e-08,16.5170156955719,9.63725853270967
-39.25189564694481,550000,13.647762060165405,23.16321498647952,16.73199200630188,23.82668866366971,2.5656001567840576,0.24499821662902832,928.952799320221,100,78.94650975637192,-0.016220203,0.021001100540161133,54,1.2207031e-08,16.46599268913269,13.641455965065232
-96.98332956340074,560000,13.489532947540283,19.90501137815284,16.60299277305603,30.321001673586235,2.55922532081604,0.26000022888183594,945.5687906742096,100,89.50876276869676,-0.015461709,0.019999265670776367,55,-7.629395e-09,16.32199192047119,11.196215151556451
-65.15532363185807,570000,13.690000057220459,20.11677133974291,16.698991537094116,26.62465373809507,2.487671375274658,0.23999762535095215,962.2807822227478,100,83.37159627721243,-0.014439234,0.021001338958740234,56,3.0517577e-09,16.4360249042511,11.27534427898247
-27.461185423691525,580000,13.580676555633545,19.730147454963955,16.594990730285645,24.192116739678546,2.4543933868408203,0.24199867248535156,978.8887736797333,100,69.18069603270129,-0.012302499,0.029011964797973633,57,3.0517577e-09,16.32299256324768,10.199270024680466
-78.31141950291374,590000,13.670372486114502,23.75142441345758,16.678991556167603,28.75627042524191,2.4851841926574707,0.24899840354919434,995.5807657241821,100,95.5464697745376,-0.0137495175,0.02100086212158203,58,-7.6293943e-10,16.407992362976074,14.147831350081342
-65.3236893459786,600000,13.621023893356323,27.398994327637787,16.72399139404297,28.18691418892869,2.5696985721588135,0.24899983406066895,1012.3177576065063,100,98.49364408217124,-0.015109844,0.019965648651123047,59,7.629395e-09,16.452992916107178,16.35378827967322
-69.27913971127927,610000,13.617664813995361,22.446201575249418,16.71299147605896,28.5730629700503,2.5061938762664795,0.23996210098266602,1029.046748638153,100,95.54188242281418,-0.014307218,0.02501082420349121,60,0.0003070862,16.448018550872803,13.584796364389879
-45.714710135448186,620000,13.650164365768433,27.584341554207448,16.627992153167725,26.92119300829329,2.4299044609069824,0.24299836158752441,1045.6877405643463,100,87.66619796972927,-0.013706616,0.028000831604003906,61,-7.629395e-09,16.355018615722656,15.749916301651526
-60.41508599105586,630000,13.777504444122314,25.22874941838732,16.83099365234375,27.154399977856748,2.4957666397094727,0.2500002384185791,1062.5337336063385,100,93.28271580242453,-0.011716757,0.02996969223022461,62,0.004391226,16.550024032592773,14.69991293648594
-54.54062024925543,640000,13.71334195137024,21.295691364131876,16.733990907669067,27.846682331696616,2.4959259033203125,0.23999714851379395,1079.281723499298,100,74.97882752830373,-0.013440894,0.022968769073486328,63,-6.1035155e-09,16.471024990081787,12.461804863393803
-57.655138387756665,650000,13.67676568031311,26.87264719936216,16.7419912815094,24.134374703181134,2.5483691692352295,0.24499964714050293,1096.0377151966095,100,88.51534506351453,-0.015144789,0.021000146865844727,64,-1.2969971e-08,16.47599148750305,15.302513439899405
-37.42299344921261,660000,13.724103927612305,29.669031474639887,16.73799228668213,20.317610238331092,2.484816074371338,0.24500060081481934,1112.7887079715729,100,74.53703935277517,-0.013233655,0.027999162673950195,65,-6.1035155e-09,16.46399211883545,17.30325167992319
-67.6531350192824,670000,13.595794200897217,24.52411908359085,16.614991188049316,30.229943633083966,2.467156171798706,0.24400019645690918,1129.4166986942291,100,83.99315274941043,-0.012342016,0.021999120712280273,66,-3.0517577e-09,16.347992658615112,14.766073759878354
-76.9855312475919,680000,13.737447500228882,27.960381979234224,16.811991691589355,33.161450580732634,2.5243537425994873,0.24499940872192383,1146.2416903972626,100,121.33433648229078,-0.011544213,0.01999974250793457,67,0.0052855187,16.544991493225098,16.361369733206484
-62.96321769391489,690000,13.693597793579102,28.623600941623362,16.654991626739502,29.747507547508366,2.434633731842041,0.23999786376953125,1162.9096817970276,100,100.6225347260165,-0.011822268,0.04196953773498535,68,1.525879e-08,16.373024225234985,16.21984794216793
-69.84061449510995,700000,13.630474328994751,30.182533952018336,16.717992067337036,29.18186676967246,2.5482211112976074,0.2429966926574707,1179.641674041748,100,84.46693847029388,-0.016094433,0.028001785278320312,69,6.1035155e-09,16.446993589401245,17.69402491977523
-57.522806337509486,710000,13.600320100784302,38.09761125091102,16.66799259185791,30.079803035867656,2.5238256454467773,0.25299668312072754,1196.3236660957336,100,104.79072318617067,-0.012687028,0.02400040626525879,70,-4.577637e-09,16.38999342918396,22.008084527571587
-33.36309560666658,720000,13.611742496490479,36.068865206936245,16.593992233276367,25.499369543550824,2.4235243797302246,0.2429962158203125,1212.9316568374634,100,86.72808871459779,-0.013498254,0.022002220153808594,71,0.0075563234,16.328993797302246,21.031839472465176
-49.05761459908437,730000,13.663064002990723,33.38229471082518,16.649991035461426,28.05512573459602,2.4553558826446533,0.24699950218200684,1229.5946490764618,100,86.95277293598991,-0.010432099,0.02799701690673828,72,7.820129e-09,16.37299370765686,19.23155527704551
-47.25410848978393,740000,13.72236156463623,37.755053836663485,16.82499122619629,30.78616291617402,2.5556936264038086,0.25100064277648926,1246.4336400032043,100,102.83925061463653,-0.010384809,0.028964519500732422,73,1.2207031e-08,16.54402208328247,22.540078896546532
-60.16151758793625,750000,13.357932806015015,35.58259829485969,16.38499116897583,33.55150508998972,2.5330748558044434,0.24500036239624023,1262.83163189888,100,129.5913249393058,-0.012683704,0.025977373123168945,74,2.1362304e-08,16.11401343345642,20.131059398176134
-46.93200562700789,760000,13.85263991355896,40.89025084389469,16.89199209213257,28.12846028159332,2.5086686611175537,0.24200034141540527,1279.7366235256195,100,109.3351169382505,-0.0122506665,0.02296590805053711,75,-4.577637e-09,16.627025842666626,23.30497482471563
-39.4831613781883,770000,13.664044380187988,39.98400606188344,16.651992082595825,27.243968879622464,2.467211961746216,0.2609987258911133,1296.4016153812408,100,103.44187069368456,-0.012680966,0.02900075912475586,76,1.373291e-08,16.35999298095703,23.18636256838489
-43.192460059244524,780000,13.694724082946777,42.071863799850796,16.767990112304688,27.873820106142297,2.5274174213409424,0.24696111679077148,1313.1836063861847,100,137.42694104556185,-0.009715952,0.03000664710998535,77,-3.0517577e-09,16.49102234840393,24.490268780950686
-23.070865048179456,790000,13.556482553482056,44.57294735396672,16.578990936279297,28.326057063141583,2.4854962825775146,0.24300098419189453,1329.7765984535217,100,101.34382680946409,-0.011665027,0.03099513053894043,78,-6.1035155e-09,16.304994821548462,25.57230024327047
-43.4412799871093,800000,13.466270923614502,43.89563262535471,16.27299213409424,28.820554387395518,2.2695062160491943,0.24399900436401367,1346.0635902881622,100,100.88924807270838,-0.010519654,0.021000146865844727,79,4.577637e-09,16.00799298286438,24.656405265079144
-28.383342768880183,810000,13.59209132194519,44.06529082233974,16.567991971969604,25.400901633054005,2.449913501739502,0.24500083923339844,1362.6445820331573,100,114.3232847980073,-0.0145158265,0.025998353958129883,80,0.010783814,16.296992778778076,25.900934035588765
-16.001013127427324,820000,13.338844060897827,46.961048444684295,16.238991260528564,27.17941208544696,2.3641092777252197,0.26599860191345215,1378.8965740203857,100,109.60663249100499,-0.013543164,0.02900075912475586,81,3.0517577e-09,15.943991899490356,27.343899120873246
-45.91267842735367,830000,13.609796285629272,44.64230861439783,16.692991733551025,33.49063743501051,2.499323844909668,0.24799847602844238,1395.6025655269623,100,106.959125426766,-0.006599628,0.03200054168701172,82,-1.8310548e-08,16.41199278831482,25.52761123674108
-48.464585509880045,840000,13.64896559715271,54.07757935609403,16.67899250984192,29.184474040839483,2.5088138580322266,0.23999571800231934,1412.2945573329926,100,110.77155883978048,-0.006198607,0.028964996337890625,83,-4.577637e-09,16.408025979995728,31.627247775825516
-40.47733462323665,850000,13.663925647735596,56.08300564079627,16.72099280357361,28.182448859061992,2.536081552505493,0.23999667167663574,1429.0295491218567,100,130.3141690817748,-0.0077331453,0.021999120712280273,84,6.1035155e-09,16.45702862739563,32.442369851853435
-36.924447609778234,860000,13.73464846611023,49.16832240661887,16.785991668701172,29.134272907270674,2.5012223720550537,0.23999834060668945,1445.8285403251648,100,115.05536554295058,-0.0068383086,0.028000593185424805,85,-2.0360947e-08,16.516993284225464,28.407238075424093
6.626248410606032,870000,13.678036451339722,48.85839067930585,16.75699210166931,24.93698447890182,2.551058292388916,0.24500036239624023,1462.599532365799,100,117.20692303757379,-0.0055547,0.021032094955444336,86,-2.746582e-08,16.48999285697937,27.664560410910834
-33.55794178500249,880000,13.483135461807251,58.000922402564555,16.462992429733276,26.88331807942677,2.459872245788574,0.24200034141540527,1479.0765237808228,100,141.42675770597927,-0.009759262,0.020999670028686523,87,9.155274e-09,16.199023008346558,33.04559593821764
-39.63842659037911,890000,13.59947419166565,55.52689694095336,16.697991609573364,30.88923519141931,2.567230224609375,0.25099992752075195,1495.7875151634216,100,115.85735117400138,-0.008930273,0.025998353958129883,88,-6.1035155e-09,16.420993328094482,32.11355547930256
-51.819772471913964,900000,13.653431415557861,48.036214186811115,16.644991159439087,30.731182012004965,2.460723876953125,0.244002103805542,1512.4455080032349,100,133.1757229372554,-0.01037304,0.029996156692504883,89,-1.9836426e-08,16.369994163513184,26.822025385285983
-40.00502919392198,910000,13.552358627319336,60.87187386708803,16.63599133491516,28.948227492510078,2.5413124561309814,0.24999713897705078,1529.0944986343384,100,117.4868815013261,-0.010347431,0.02200174331665039,90,3.0517577e-09,16.362991094589233,35.09923576609882
-19.048843585495906,920000,13.575137615203857,59.20614016848597,16.5759916305542,29.85626042875228,2.4388427734375,0.2700011730194092,1545.6834902763367,100,122.09747795569122,-0.01164636,0.02799510955810547,91,4.577637e-09,16.275993585586548,33.41418048831525
-23.816638390758534,930000,13.566150665283203,62.790267166521055,16.570993423461914,30.90132686893421,2.4709131717681885,0.24700236320495605,1562.267483472824,100,133.27375060101878,-0.013002835,0.029997825622558594,92,-1.2207031e-08,16.29299306869507,36.12191340093371
-35.93953416772894,940000,13.474317789077759,53.68731796198258,16.53599214553833,27.525251171590753,2.488898277282715,0.2520010471343994,1578.8164744377136,100,121.42399407733588,-0.012368768,0.02799844741821289,93,-1.8310548e-08,16.255992650985718,30.746826786656598
-16.67195400579797,950000,13.576398372650146,60.56301308489726,16.61899185180664,29.919781522629286,2.5224835872650146,0.24599909782409668,1595.4484658241272,100,128.51296647271042,-0.011530805,0.02100205421447754,94,-9.155274e-09,16.35099220275879,34.22243872789881
-28.05744828630078,960000,13.733257055282593,56.1365273425967,16.768991708755493,32.62130062634694,2.51041841506958,0.24099969863891602,1612.2304570674896,100,157.76673017943884,-0.015368957,0.0279996395111084,95,2.4414062e-08,16.49999237060547,32.0513648091639
-43.99343427784898,970000,13.766038417816162,61.25871546663868,16.79099178314209,31.4506944049327,2.491086006164551,0.24300122261047363,1629.0344488620758,100,120.25639619212336,-0.014632135,0.02896714210510254,96,-2.4414062e-08,16.517992973327637,34.914332115604445
-24.413400942271466,980000,13.63743805885315,61.10734801511509,16.635992527008057,33.28381841038989,2.4930031299591064,0.2500004768371582,1645.6834406852722,100,148.54318775242243,-0.013609305,0.021999359130859375,97,-3.0517577e-09,16.362993001937866,35.57691622997226
-19.17348893199695,990000,13.574339389801025,66.479197631619,16.55399227142334,29.261268764860503,2.4345543384552,0.24200010299682617,1662.250432252884,100,133.0914531767267,-0.013250406,0.020999908447265625,98,-6.1035155e-09,16.288992643356323,37.77464758125348
-9.239893071756928,1000000,13.673632621765137,62.29391739109556,16.68199110031128,28.018976595873127,2.4947009086608887,0.24300003051757812,1678.9464235305786,100,149.71987139141243,-0.015444543,0.02699899673461914,99,1.9645691e-08,16.411992073059082,36.507196822297054
-70.12421412031344,1010000,13.66654634475708,61.85235713940395,16.72199273109436,31.4412054457897,2.534268379211426,0.24700140953063965,1695.68141579628,100,119.55766982079444,-0.01316828,0.020997285842895508,100,-6.1035155e-09,16.452993392944336,34.713043185077844
-18.705522626944585,1020000,13.46792483329773,65.74814529383634,16.4939923286438,29.715450334326015,2.501070499420166,0.24300098419189453,1712.1894071102142,100,133.40784002119247,-0.012358374,0.025971174240112305,101,5.1498414e-09,16.225020170211792,38.49415284854203
-14.390504561115185,1030000,13.75770115852356,62.85842861807452,16.843992471694946,28.38072411752096,2.560821533203125,0.24399805068969727,1729.0473988056183,100,142.68470652292447,-0.012637055,0.029001712799072266,102,6.1035155e-09,16.570992708206177,35.91828652849909
-13.329102954788178,1040000,13.583175897598267,62.33815192753764,16.653993606567383,30.227006419612948,2.5015201568603516,0.2460024356842041,1745.714391708374,100,147.4320497845833,-0.007040082,0.027997493743896484,103,2.2888185e-09,16.379993677139282,35.964781182336
-13.415343406471374,1050000,13.618707656860352,70.6702414282697,16.694871187210083,28.45907991413817,2.5360076427459717,0.24299883842468262,1762.422262430191,100,130.20267540823815,-0.011319948,0.022000789642333984,104,-1.0681152e-08,16.428897619247437,40.98761305696453
-14.596455313471877,1060000,13.830873250961304,62.268663583451996,16.855994939804077,30.689621726702455,2.4786479473114014,0.2409989833831787,1779.2922558784485,100,128.67723245841864,-0.009894641,0.02899646759033203,105,6.1035155e-09,16.58499574661255,35.96743675897559
-4.865452980620123,1070000,13.423105955123901,66.6281558002811,16.481991052627563,30.301350170170966,2.520995855331421,0.2409965991973877,1795.7882452011108,100,133.35149593132408,-0.008827563,0.023000478744506836,106,6.1035155e-09,16.21699357032776,39.154768189516986
-27.837864969598957,1080000,13.322001934051514,71.36972620969941,16.4389910697937,27.73269199593673,2.584132432937622,0.24799633026123047,1812.2402367591858,100,133.67336643457762,-0.00970019,0.022002696990966797,107,-2.2888185e-09,16.166991710662842,41.17335032516247
12.597919441662718,1090000,13.584601402282715,75.0217802860262,16.572990894317627,30.93678056518103,2.4816954135894775,0.2429966926574707,1828.8262286186218,100,139.80435914621225,-0.012474072,0.028003215789794922,108,-1.2207031e-08,16.30199098587036,44.045588951594624
-43.23333961961996,1100000,13.836755514144897,69.08939437445474,16.8639919757843,28.671008165099465,2.4900333881378174,0.2539980411529541,1845.7032203674316,100,142.64587917815166,-0.01364684,0.026001691818237305,109,-6.866455e-09,16.582022666931152,39.96662032363629
2.549681828702061,1110000,13.62615156173706,76.52365778638742,16.619991779327393,32.01043947714951,2.4495692253112793,0.2429978847503662,1862.3362119197845,100,146.17832839303338,-0.008359419,0.019999265670776367,110,6.1035155e-09,16.355995655059814,44.849450442953824
12.019115234244936,1120000,13.571068048477173,76.1122326669197,16.5909903049469,29.14387205245749,2.4857568740844727,0.24400067329406738,1878.9402039051056,100,137.05418903542892,-0.006266019,0.02099776268005371,111,-1.5258789e-09,16.32599186897278,43.5722868236464
-1.283924650199402,1130000,13.770229816436768,75.20653364318396,16.830990314483643,24.599042126023164,2.5144577026367188,0.2409975528717041,1895.7851951122284,100,131.89651382920076,-0.008870952,0.02899909019470215,112,9.155274e-09,16.560993671417236,43.4391801501092
11.218415230723162,1140000,13.727181196212769,76.8973052537308,16.822991609573364,23.710445214553268,2.5420150756835938,0.24699997901916504,1912.6211867332458,100,133.27646187069215,-0.0056417114,0.027966737747192383,113,1.2207031e-08,16.54702401161194,44.60495988993047
21.133351790031814,1150000,13.527114868164062,81.42775273051122,16.58299160003662,24.221381211855864,2.4863221645355225,0.24399805068969727,1929.2171783447266,100,134.65102699749212,-0.0047891694,0.01999950408935547,114,-4.577637e-09,16.317018508911133,47.06641967015896
-12.732698578210053,1160000,13.259352684020996,84.00173184638078,16.37099266052246,31.810992002576572,2.566624402999878,0.25300025939941406,1945.6011707782745,100,160.2518944492554,-0.0037699828,0.025998592376708984,115,-2.4414062e-08,16.090993881225586,48.62682544832482
10.547800255162644,1170000,13.674640893936157,79.03807303766456,16.7709903717041,28.809643815879117,2.5737674236297607,0.24499893188476562,1962.3861620426178,100,151.31733162746627,-0.011791406,0.029993057250976562,116,1.2207031e-08,16.494999647140503,45.16604139810034
-21.11695843993846,1180000,13.60793399810791,79.93495526917123,16.63799023628235,30.51561884111926,2.4883131980895996,0.25296878814697266,1979.0371534824371,100,147.81840944120313,-0.013405615,0.031029462814331055,117,0.002186554,16.353991985321045,46.51701063921473
10.73686657729083,1190000,13.178089380264282,82.4974077733504,16.34299111366272,30.244060210664028,2.640002489089966,0.2619969844818115,1995.3931455612183,100,160.84476004197177,-0.013944037,0.02000117301940918,118,-1.2207031e-08,16.059991598129272,47.604566753573245
0.4999785737712124,1200000,13.349973917007446,78.38107421033736,16.451990365982056,31.035367581320337,2.575024127960205,0.24500083923339844,2011.8591372966766,100,189.0653269336273,-0.013530578,0.02199554443359375,119,2.861023e-09,16.184993982315063,45.50095273537312
27.220442674714825,1210000,13.693993330001831,86.71555321614517,16.672992944717407,28.119630482816664,2.4502108097076416,0.2589688301086426,2028.5451292991638,100,177.97799916707544,-0.012142234,0.022997379302978516,120,6.1035155e-09,16.390025854110718,50.726358494354955
3.844456178931868,1220000,13.677995443344116,86.79634702709302,16.757991790771484,26.1647662985799,2.5352954864501953,0.24699950218200684,2045.3171207904816,100,157.8317177185417,-0.0105458,0.026997089385986328,121,3.0517577e-09,16.48399519920349,49.70659989877071
24.643880382052906,1230000,13.661837577819824,83.33574704537696,16.671990871429443,25.93554375192596,2.4631893634796143,0.25299763679504395,2062.0031123161316,100,139.86259358055088,-0.0035734985,0.020998716354370117,122,6.1035155e-09,16.39799451828003,48.39262841098858
-6.0590179604780605,1240000,13.571584939956665,87.83940017571041,16.644993543624878,29.899395777990687,2.5302274227142334,0.2500021457672119,2078.661105632782,100,165.3100894350211,-0.008513278,0.02296733856201172,123,-1.2207031e-08,16.370994806289673,50.52919461702945
37.45637505629735,1250000,13.366350173950195,96.33022661852912,16.446990728378296,27.858905717155128,2.5545949935913086,0.25099921226501465,2095.12109541893,100,162.60309461849116,-0.009635058,0.027997732162475586,124,7.820129e-09,16.166993618011475,55.56589448327246
26.08879068702353,1260000,13.593998670578003,92.10070439222862,16.683990240097046,29.858743788374298,2.50376296043396,0.25999879837036133,2111.828087091446,100,165.58527764162142,-0.0094607,0.026999235153198242,125,4.577637e-09,16.394991636276245,53.0582374963041
