Time,train-StdReturn,n_timesteps,LossBefore,train-AverageReturn,ItrTime,train-PolicyExecTime,train-MinReturn,train-AverageDiscountedReturn,train-NumTrajs,Itr,train-MaxReturn,Time-Optimization,Time-Sampling,train-EnvExecTime,Time-SampleProc,LossAfter
1269.2932958602905,5.402594842592117,680000,-7.337141e-06,231.1876629988261,19.101369857788086,15.245184898376465,219.7069426034314,131.89683991228398,100,67,244.86182069836394,0.25704145431518555,18.81533145904541,3.2756247520446777,0.028996944427490234,-0.002144509
1288.31014418602,6.058042854162914,690000,-7.2073526e-06,231.90309432321226,19.002847909927368,15.080642461776733,207.48569925207866,132.16523362804625,100,68,243.09262608135575,0.28600001335144043,18.694849491119385,3.316439390182495,0.02199840545654297,-0.0019038309
1307.032604932785,5.858740623602273,700000,-7.093201e-06,232.31769882026757,18.705461502075195,14.948638200759888,209.18277613542932,132.45467871143805,100,69,244.2904146555662,0.25999999046325684,18.423462867736816,3.1782102584838867,0.019001007080078125,-0.0013027117
1326.235167980194,5.584268290962918,710000,-6.990176e-06,233.2482244002517,19.188562393188477,15.220022678375244,218.77113453503964,132.9150936792537,100,70,246.68534591453616,0.3339993953704834,18.767563343048096,3.2441773414611816,0.08599996566772461,-0.0011645331
1346.7385604381561,5.009648767711263,720000,-6.880845e-06,233.8319217964868,20.489392042160034,16.303946495056152,216.46938954753077,133.18433974992166,100,71,244.9693503177913,0.2690005302429199,20.191393613815308,3.5137269496917725,0.02899789810180664,5.4527896e-05
1365.6552758216858,6.632532573048908,730000,-6.791069e-06,231.8373720814235,18.90371608734131,15.024949789047241,207.3881894879835,132.0792229221561,100,72,245.70945670376463,0.2650010585784912,18.6107177734375,3.2883102893829346,0.027997255325317383,0.004554112
1385.6551570892334,6.549087834737813,740000,-6.71558e-06,232.74846656206216,19.98588252067566,15.919603824615479,218.79273866424566,132.6466857008825,100,73,244.89843861591734,0.2629973888397217,19.70188570022583,3.4613497257232666,0.020999431610107422,0.0016433914
1406.1709821224213,6.350811199793193,750000,-6.6290663e-06,233.15751566462833,20.494823455810547,16.322513103485107,216.2901057969453,132.99869006251575,100,74,245.3103328273227,0.2715184688568115,20.200309991836548,3.58076810836792,0.0229949951171875,0.00044299083
1425.0931425094604,6.231991949751284,760000,-6.5414897e-06,234.52618965101487,18.90816044807434,15.177246809005737,212.9290349455524,133.3232703084341,100,75,249.81521922626405,0.25652289390563965,18.62512731552124,3.1586380004882812,0.026510238647460938,-0.0013762228
1443.6229581832886,9.05905818596222,770000,-6.4474402e-06,233.7398240025056,18.516817331314087,14.823885440826416,169.5802008970388,132.58059259290067,100,76,252.07079223221456,0.2539994716644287,18.23881983757019,3.117060422897339,0.022997379302978516,-0.0008076213
1462.4568274021149,6.881691227770496,780000,-6.372314e-06,233.87176606584282,18.819868087768555,15.103442907333374,204.78762035586138,132.47206893665853,100,77,244.12601188305592,0.27051496505737305,18.530352115631104,3.1259734630584717,0.019001007080078125,-0.0025135253
1481.2198946475983,7.0677714200001285,790000,-6.3235625e-06,236.01935790398068,18.749558448791504,15.022508382797241,212.0134011830314,133.3572663206455,100,78,251.19215026207243,0.26999902725219727,18.458559036254883,3.151008367538452,0.019997358322143555,0.00019539849
1499.9242596626282,5.733320161940857,800000,-6.2299023e-06,235.4748579973776,18.690367698669434,14.954842329025269,219.87367314362285,133.15200231879314,100,79,246.29737379780377,0.26599764823913574,18.4033682346344,3.168241262435913,0.020002126693725586,0.0010248206
1518.5004756450653,5.452858425056505,810000,-6.144899e-06,237.42801107602702,18.563217163085938,14.930281400680542,219.9768350129001,133.78772445132793,100,80,251.6614833898247,0.27299976348876953,18.27021837234497,3.067168951034546,0.019999027252197266,0.0076397588
1537.2564933300018,5.362497076149314,820000,-6.026511e-06,236.76309465101372,18.7419171333313,14.948591947555542,215.75959613988732,133.18999908986083,100,81,244.41520421086122,0.2850029468536377,18.431918144226074,3.1833832263946533,0.024996042251586914,0.009490011
1556.4102277755737,5.36035013244876,830000,-5.9704303e-06,237.42296447545678,19.136733531951904,15.224154949188232,218.08245836393448,133.2391829221934,100,82,250.96308934199027,0.27300024032592773,18.84073305130005,3.2523272037506104,0.022001981735229492,0.018112674
1574.9164078235626,6.7811100209572555,840000,-5.8925916e-06,237.6621076360078,18.49217963218689,14.82296633720398,215.6467076095272,133.44296976378882,100,83,252.3144317787839,0.24704217910766602,18.22313928604126,3.116619110107422,0.019997835159301758,0.0088892765
1593.7825632095337,7.48955628284056,850000,-5.835202e-06,239.9376702727817,18.8521568775177,15.129993915557861,220.21411551272314,134.73987387684883,100,84,255.5458225057272,0.2695298194885254,18.556630611419678,3.1237916946411133,0.02599644660949707,0.0003565715
1612.4959380626678,8.029204262844624,860000,-5.7835564e-06,241.345734703647,18.69837522506714,14.933826923370361,219.54888005206934,135.07270758345882,100,85,258.706078556036,0.25299835205078125,18.4193754196167,3.1879074573516846,0.026001453399658203,0.004787575
1630.9039731025696,11.427250822268434,870000,-5.7293455e-06,245.15620191569252,18.395033597946167,14.80249810218811,200.57464315167363,136.13919005742449,100,86,259.94574138147135,0.2499997615814209,18.12703585624695,3.0540499687194824,0.01799798011779785,0.0001914643
1649.8785960674286,8.229571603711266,880000,-5.705184e-06,245.7841413586192,18.96011471748352,15.199090719223022,224.33911880362808,136.89914348327625,100,87,260.2748297440965,0.25100016593933105,18.685115814208984,3.1193480491638184,0.023998737335205078,-0.0028670337
1667.6303160190582,6.803212706014827,890000,-5.6616527e-06,247.32226449229285,17.737720012664795,14.19643759727478,229.46758057016444,137.58598222436885,100,88,258.954110422645,0.2500011920928955,17.46571969985962,2.981255054473877,0.021999120712280273,-0.0026592691
1685.5714991092682,10.313933714167275,900000,-5.6265135e-06,246.6613945449904,17.92818331718445,14.399371147155762,213.41408964106253,136.71009311442168,100,89,259.2995227117192,0.26151490211486816,17.637664794921875,2.994462013244629,0.027004003524780273,0.0056388373
1703.493362903595,9.039975820910417,910000,-5.553082e-06,247.78368787277202,17.907864332199097,14.388974905014038,221.49285211689954,137.1814237696264,100,90,267.1687324654947,0.2520003318786621,17.63586401939392,2.9669740200042725,0.019001245498657227,-0.0013719789
