n_timesteps,train-StdReturn,ItrTime,train-AverageDiscountedReturn,train-MinReturn,LossBefore,LossAfter,train-NumTrajs,train-MaxReturn,Time-SampleProc,Time-Sampling,Itr,train-AverageReturn,train-PolicyExecTime,Time,Time-Optimization,train-EnvExecTime
450000,35.67446960911978,17.59992790222168,-5.433616025840987,-93.3352262403263,3.051758e-08,-0.029371765,100,82.27034713371313,0.024968862533569336,17.330962419509888,44,-10.562819540354885,14.446737051010132,767.7193143367767,0.2429959774017334,2.5611302852630615
460000,33.86841929533381,18.096925973892212,-5.4678792740671245,-91.15384860513305,-3.0517577e-09,-0.018880285,100,110.89073053479993,0.02900218963623047,17.80792784690857,45,-9.404217683430632,14.792670965194702,785.8302404880524,0.25899577140808105,2.7071473598480225
470000,38.31810365269731,18.21892523765564,-6.8948078598007365,-138.65047968148068,-3.8146974e-09,-0.025650024,100,64.86779856098492,0.028969287872314453,17.936959743499756,46,-11.556979791322279,14.877295970916748,804.0631656646729,0.2519965171813965,2.77347993850708
480000,42.25693272830668,17.462929725646973,-6.345974047178725,-122.2372012237738,9.536743e-09,-0.022691203,100,115.01085650125903,0.0240023136138916,17.19293189048767,47,-11.034182095650074,14.350523233413696,821.5390951633453,0.2449958324432373,2.552870750427246
490000,39.78779006066007,17.434930086135864,-4.15450883850667,-107.3527217044458,3.0517577e-09,-0.029575342,100,109.8422445263305,0.021999835968017578,17.177934646606445,48,-9.000636405838884,14.294785022735596,838.988025188446,0.23499560356140137,2.6383895874023438
500000,35.21923100328212,18.1409273147583,-6.338652267108986,-131.12124922950144,-0.00017840577,-0.016164301,100,80.16663755457911,0.02300572395324707,17.87296199798584,49,-10.93681230709438,14.867260932922363,857.1429529190063,0.24495959281921387,2.6722629070281982
510000,45.78872595209679,17.165515184402466,-11.418769066024163,-166.77724494627697,9.155274e-09,-0.026675189,100,101.84124775488966,0.026997089385986328,16.90151858329773,50,-17.682654169425085,14.085811614990234,874.3214678764343,0.23699951171875,2.5486984252929688
520000,37.2272093847386,17.425930738449097,-4.592495278426629,-142.5526099453247,-1.2207031e-08,-0.01655638,100,83.19241804880654,0.02196812629699707,17.15496325492859,51,-9.202905595970854,14.196769952774048,891.7613980770111,0.24799871444702148,2.694918394088745
530000,33.24338008387134,17.791929483413696,-4.192413980352497,-112.58688912480608,-0.00043163757,-0.018463746,100,72.52272583698291,0.020998239517211914,17.52993154525757,52,-7.4404589924361275,14.623680830001831,909.5663270950317,0.23999953269958496,2.645031213760376
540000,33.9136460212151,18.012928247451782,-6.288802903627211,-134.28389576263532,1.5258789e-09,-0.014355112,100,62.66822950108494,0.02896428108215332,17.733964204788208,53,-11.472539283027539,14.71730089187622,927.5932552814484,0.2499997615814209,2.748011827468872
550000,33.47896952956407,17.478456497192383,-4.216064280816991,-121.89852730377,-6.1035155e-09,-0.022204237,100,78.46870496047474,0.026032686233520508,17.081458568572998,54,-8.128045861308047,14.061337947845459,945.0857107639313,0.37096524238586426,2.747208833694458
560000,38.71945868040304,17.47946262359619,-0.3149492126667878,-117.43868454355557,1.8310548e-08,-0.027662946,100,81.0367702671523,0.021965742111206055,17.217496395111084,55,-0.23642935469640772,14.205064058303833,962.5781719684601,0.2390000820159912,2.775491237640381
570000,34.28557590203442,16.85593271255493,-4.077460461610112,-104.11187796488383,-6.1035155e-09,-0.018316934,100,131.14353173974416,0.028969526290893555,16.59096646308899,56,-6.152129141626611,13.76419997215271,979.4481039047241,0.23599672317504883,2.5675413608551025
580000,34.13676539192096,17.211931705474854,-3.6990796029134536,-157.77742812382579,-6.1035155e-09,-0.025931302,100,73.10597574059203,0.020969629287719727,16.940933227539062,57,-4.955998691715203,14.074769258499146,996.6730356216431,0.24899673461914062,2.629532814025879
590000,36.378950954243216,18.67792773246765,-1.9096108574869737,-107.85614399994272,1.449585e-08,-0.028364133,100,70.84261542663032,0.028028488159179688,18.39793109893799,58,-3.8704182515898453,15.352016925811768,1015.3639616966248,0.2519681453704834,2.763070821762085
600000,27.969431235446216,17.324931144714355,-2.0427532891654328,-88.5749397233784,-0.0028837342,-0.027938198,100,66.38693790749872,0.022975444793701172,17.054964542388916,59,-3.1910875435305774,14.123638153076172,1032.7018916606903,0.24599695205688477,2.6760008335113525
610000,34.567276654623775,17.296931743621826,-1.6838012259320612,-98.60247248255675,1.01089475e-08,-0.025541505,100,79.99228207670403,0.026969194412231445,17.016963720321655,60,-2.7632617719408774,14.066152572631836,1050.0128226280212,0.25299882888793945,2.6297690868377686
620000,35.715254746145625,17.745269060134888,3.5937402985498017,-109.79464481962496,-1.2207031e-08,-0.020464526,100,99.08309155394772,0.028001070022583008,17.470301628112793,61,5.055324245255524,14.493059635162354,1067.7720894813538,0.24599838256835938,2.6879522800445557
630000,38.19039938429427,17.241420030593872,4.496181418995646,-161.4997610034225,-6.1035155e-09,-0.021415167,100,106.61291860836232,0.025999069213867188,16.932421922683716,62,7.495507343812874,14.055616617202759,1085.0275070667267,0.28299903869628906,2.593015432357788
640000,35.352991178978804,17.384928226470947,-0.23495985708106001,-106.15906009187107,-3.3569336e-08,-0.026104089,100,82.63873527757744,0.022975921630859375,17.0869300365448,63,1.9665676193035713,14.175076007843018,1102.427437543869,0.27399754524230957,2.643984317779541
650000,39.49368593890839,17.138930797576904,6.377806947124135,-83.84935870388676,9.155274e-09,-0.030835638,100,116.43575231626572,0.02898383140563965,16.856947660446167,64,12.369521101752174,14.02433156967163,1119.581370830536,0.2519993782043457,2.556971788406372
660000,41.67226342719163,17.657931804656982,0.742352235604545,-80.46207751945875,9.155274e-09,-0.033406965,100,105.35591586446026,0.026996135711669922,17.383936405181885,65,2.1668218132875707,14.486282587051392,1137.2523033618927,0.24699926376342773,2.641850471496582
670000,34.881179951708866,17.309934616088867,-0.8377763144391871,-103.512688649389,6.1035155e-09,-0.027388526,100,80.1872146639354,0.022998809814453125,17.04193663597107,66,0.3213415912589342,14.173781633377075,1154.575237751007,0.24399924278259277,2.6065759658813477
680000,34.087783630702944,17.625933170318604,2.0572212882697922,-141.06149519902917,3.0517577e-09,-0.03621811,100,70.12365759426649,0.02899789810180664,17.340936422348022,67,4.987050837282978,14.462401151657104,1172.2151708602905,0.2559988498687744,2.600938558578491
690000,43.68715785508089,17.807934284210205,-3.2824815069487454,-136.1430936883812,-1.8310548e-08,-0.022738427,100,82.6111753694754,0.025001049041748047,17.516934156417847,68,-4.176757125097247,14.517757892608643,1190.0361049175262,0.2649984359741211,2.6804380416870117
700000,44.269006578349774,17.91493010520935,-0.5228372025049809,-157.7214742139309,-0.0028978058,-0.036477562,100,107.78654281946729,0.022997617721557617,17.612963914871216,69,0.09121790832064913,14.697622776031494,1207.965035200119,0.27699947357177734,2.669512987136841
710000,40.92254016511756,17.412054300308228,-0.1570051146853672,-145.40101160596268,4.577637e-09,-0.041578315,100,94.77889024284475,0.02799820899963379,17.102057695388794,70,1.2617740584259822,14.248834609985352,1225.3900887966156,0.2799954414367676,2.5839877128601074
720000,41.01743785400778,17.868512630462646,2.2583247232717403,-107.85622363643854,-1.2207031e-08,-0.025186231,100,116.16627183075202,0.029000043869018555,17.565509557724,71,3.9773704100361926,14.51848578453064,1243.2715997695923,0.27299928665161133,2.6927101612091064
730000,32.87109614103372,18.05755352973938,2.2636144585802933,-112.93680594433819,-1.0681152e-08,-0.020717457,100,71.81325934600088,0.020999670028686523,17.77255630493164,72,4.149229621869289,14.794477224349976,1261.3441531658173,0.26399755477905273,2.676713705062866
740000,35.64278069715928,17.979932069778442,-2.972046640732925,-129.60653223098615,-0.0018864837,-0.02296142,100,70.92907837513903,0.02999734878540039,17.682934761047363,73,-3.5333672518463435,14.634248495101929,1279.338084936142,0.2669999599456787,2.759676694869995
750000,39.98322977080506,18.167931079864502,-0.5901720326559544,-126.4240513970717,-4.577637e-09,-0.029830508,100,89.57592622438851,0.02099609375,17.886934518814087,74,0.11813119722818306,14.885114192962646,1297.521015882492,0.26000046730041504,2.7140395641326904
