train-MinReturn,Time-Sampling,train-PolicyExecTime,train-AverageDiscountedReturn,train-EnvExecTime,train-AverageReturn,train-NumTrajs,train-StdReturn,n_timesteps,ItrTime,LossAfter,LossBefore,Time-Optimization,Time-SampleProc,Time,Itr,train-MaxReturn
160.2879700335077,18.39196276664734,15.040274143218994,106.10112777629146,3.084146022796631,175.74290538451976,100,8.91754003938146,700000,18.648961305618286,-1.6253564,0.009025034,0.2499995231628418,0.006999015808105469,1288.974000453949,69,191.69279489159908
156.95489507466922,18.184811115264893,14.85738205909729,106.76249049192455,3.0639164447784424,177.27153652847915,100,7.977064693149759,710000,18.46080756187439,-1.6115655,-0.011393166,0.26694655418395996,0.007027387619018555,1307.4478070735931,70,191.17162477702146
151.255373917622,18.697961807250977,15.195291757583618,106.86212650147371,3.186098098754883,177.60561032043475,100,9.60179983662107,720000,18.98993730545044,-1.6303551,-0.03151796,0.28299999237060547,0.007975578308105469,1326.4507443904877,71,191.65068432696782
156.6995837260855,18.313983917236328,14.945096015930176,106.09337374767404,3.1089537143707275,175.9252096847393,100,9.61634823369969,730000,18.571961164474487,-1.5114834,-0.015266877,0.24897241592407227,0.007000923156738281,1345.036703824997,72,191.86731595402324
158.13941043291942,18.22178888320923,14.941327333450317,106.19757266177075,3.0227532386779785,175.89070355725323,100,8.868693349230064,740000,18.505787134170532,-1.4358082,-0.0006091148,0.2759668827056885,0.007024526596069336,1363.5554909706116,73,190.13231672049295
156.24873905816753,18.321985960006714,14.981094360351562,105.62221411686876,3.0988271236419678,174.58791408999093,100,9.63680483402209,750000,18.5789852142334,-1.3835776,0.011570105,0.2480006217956543,0.007998466491699219,1382.1484770774841,74,191.29782841275593
158.35246620657267,18.75059986114502,15.29003119468689,107.0363676784228,3.1932668685913086,178.01670832364346,100,9.335713073399807,760000,18.997596979141235,-1.4138231,0.005179706,0.23799657821655273,0.0070378780364990234,1401.1580729484558,75,191.605060209254
149.07055285111505,18.661571979522705,15.234895467758179,106.28294243302598,3.157911777496338,176.25897192432848,100,10.014560723892084,770000,18.908571481704712,-1.3959002,0.0041482057,0.2389991283416748,0.008000373840332031,1420.0806457996368,76,192.0100944752386
154.887784147069,18.895111322402954,15.38595962524414,106.58428323411692,3.232017993927002,176.75494017202968,100,9.799990852015998,780000,19.14711046218872,-1.324409,0.021081164,0.2439746856689453,0.007025480270385742,1439.240756034851,77,191.6608671505357
155.78732949845997,18.22596573829651,14.904982328414917,105.73688058697364,3.039314031600952,174.7377538618858,100,9.670174873562972,790000,18.483964204788208,-1.4124068,-0.00851434,0.24899888038635254,0.00899958610534668,1457.7377185821533,78,192.0686124964826
155.7475592303203,18.06096625328064,14.797884464263916,106.28908424138336,3.0137314796447754,176.1662144977898,100,9.2631684830817,800000,18.335965871810913,-1.2933139,0.0076888,0.2650001049041748,0.00800013542175293,1476.0866832733154,79,191.52847368708302
158.45194584914202,18.317415237426758,14.98544955253601,106.1979379362309,3.0596675872802734,176.09066089144216,100,9.57358352358329,810000,18.577406406402588,-1.2846367,-0.0126504,0.2509739398956299,0.008017301559448242,1494.6770877838135,80,190.2639856835249
157.02248733503097,18.13396668434143,14.78416109085083,106.08626709695322,3.0772459506988525,175.63459178201563,100,8.999288111710845,820000,18.38996148109436,-0.6377481,-0.018206812,0.24696779251098633,0.008028984069824219,1513.0800516605377,81,191.7324862741554
158.78145198595178,18.056702613830566,14.698580026626587,107.23595413636076,3.020423650741577,178.41370211143214,100,8.365163361759388,830000,18.31069850921631,-0.7186995,-0.002550911,0.24596524238586426,0.00803065299987793,1531.4037499427795,82,190.73984736981708
156.82235835076037,17.75496745109558,14.482583999633789,106.18397708609282,3.004345655441284,175.73970678933622,100,9.875687784213174,840000,18.01896595954895,-1.001445,-0.020667309,0.2560007572174072,0.0069980621337890625,1549.4357175827026,83,191.94492715228634
153.22686352065577,18.18268585205078,14.836087465286255,106.49957822398335,3.056757926940918,176.75600293800002,100,9.53297384048975,850000,18.437682628631592,-1.0601008,-0.00116754,0.24499893188476562,0.007999420166015625,1567.886399269104,84,192.0199673828884
156.23951309319114,18.199355602264404,14.883974075317383,106.22199702421798,3.039844512939453,175.78857716179647,100,9.883558954188299,860000,18.47032070159912,-1.0919428,-0.012566101,0.2619640827178955,0.0069963932037353516,1586.3697202205658,85,191.1914705470679
150.98051320203723,18.185465097427368,14.866063594818115,106.58074532271714,3.06591796875,176.76156678638628,100,10.264400986776138,870000,18.43946099281311,-1.0234082,-0.014111598,0.24399685859680176,0.008999347686767578,1604.8271775245667,86,191.24783501567975
150.73806836263628,18.05996584892273,14.750237703323364,105.69797423730992,3.0614125728607178,174.55060118694138,100,10.061310745005214,880000,18.314963817596436,-0.9848029,-0.03591831,0.2479994297027588,0.006998538970947266,1623.1561424732208,87,191.96160761513565
153.88581014632638,18.084378957748413,14.750514268875122,105.45392437137019,3.080653190612793,173.97256286867633,100,9.631833764246709,890000,18.339346408843994,-0.92372346,0.0043222685,0.24596405029296875,0.008004903793334961,1641.5094890594482,88,192.00652256506197
156.03721025348486,18.17596673965454,14.878831624984741,107.08919063248084,3.0439929962158203,177.84908555858976,100,9.508507483801738,900000,18.428961753845215,-0.8562844,0.013695038,0.24397635459899902,0.007016420364379883,1659.9514510631561,89,192.52188752135862
149.8829472526712,18.300966501235962,14.995593547821045,106.63793780268654,3.0302987098693848,176.78233898200153,100,11.007700676246555,910000,18.552964210510254,-0.8631407,-0.0036028207,0.2429664134979248,0.008029699325561523,1678.5174148082733,90,191.43807034607764
155.07257371453068,18.194120168685913,14.8605477809906,106.29423290116024,3.0796093940734863,176.06752787149037,100,9.962744240709812,920000,18.43811845779419,-0.8807699,-0.0073919143,0.2349996566772461,0.007999658584594727,1696.968534231186,91,191.85360711171626
152.96611530963972,18.110854864120483,14.773360013961792,106.6289425286153,3.0689761638641357,176.83812033919133,100,10.413272576278978,930000,18.356828451156616,-0.8959412,-0.010354942,0.2369990348815918,0.006997346878051758,1715.339361667633,92,191.42053962855414
150.32090446595336,18.245037317276,14.84806489944458,106.95130144838153,3.099937677383423,177.65796022288032,100,10.69420966976669,940000,18.490020036697388,-0.92196053,-0.032344695,0.23799896240234375,0.006983757019042969,1733.8423819541931,93,193.378214511522
155.5822225177144,18.10970449447632,14.778193235397339,106.27565372687047,3.0824389457702637,176.00103242683454,100,10.330299771804377,950000,18.360702753067017,-0.88266546,0.0241621,0.2429666519165039,0.0070307254791259766,1752.2160828113556,94,193.28317738814914
151.17993439536374,18.086466312408447,14.829064130783081,106.68689669226778,3.000188112258911,177.03013865713248,100,10.176150678412982,960000,18.340463399887085,-0.9256278,0.006601508,0.2449955940246582,0.0070002079010009766,1770.5685482025146,95,192.4892769521602
156.48481017551975,18.0936017036438,14.773610591888428,106.40632727729509,3.079892635345459,176.30856548447952,100,9.726498644812422,970000,18.350572109222412,-0.93254495,-0.008523411,0.2479991912841797,0.007969141006469727,1788.931118965149,96,192.2424697325887
155.10287349538697,18.272331953048706,14.958223342895508,106.56760905485349,3.0636346340179443,176.7744682092564,100,10.149870476280901,980000,18.52733039855957,-0.94277674,-0.014306451,0.24696016311645508,0.007030010223388672,1807.4714472293854,97,191.58485236916073
146.79246138863476,18.147966861724854,14.85672640800476,106.13030834370616,3.033024311065674,175.66422804728725,100,11.058574511892605,990000,18.397966623306274,-0.9219368,-0.001271167,0.24196934700012207,0.008030414581298828,1825.8824136257172,98,192.7060814048222
149.4213288283975,18.05980634689331,14.759459972381592,106.26060307267066,3.0317890644073486,175.90670305920636,100,10.527825753743269,1000000,18.31380319595337,-0.919883,0.013539233,0.2460005283355713,0.007996320724487305,1844.2092156410217,99,192.08653716713656
155.5089992471922,17.924500465393066,14.669153928756714,107.20793902560686,2.987666368484497,178.34399862087395,100,9.983373575816037,1010000,18.17549967765808,-0.98186505,0.011646222,0.2429976463317871,0.00700068473815918,1862.3987154960632,100,191.93157674211676
152.52644142163885,18.05499815940857,14.76107120513916,106.63408685708299,3.0424516201019287,176.95516322530665,100,10.740672874375536,1020000,18.30696725845337,-0.9796957,0.009701355,0.2419757843017578,0.007991552352905273,1880.7186813354492,101,192.37595461980735
154.4426726869954,17.83201503753662,14.559327125549316,106.91392824410018,3.0075197219848633,177.53807819317012,100,10.803737419641068,1030000,18.081982374191284,-1.0011648,0.0045420364,0.2429981231689453,0.0069692134857177734,1898.8136630058289,102,192.2451757178237
151.99656346636493,18.076444625854492,14.67361831665039,106.87996749704975,3.1385955810546875,177.53691769082724,100,10.5560125015796,1040000,18.33444118499756,-1.0557804,0.001957573,0.24999547004699707,0.007001399993896484,1917.1611049175262,103,191.84683239815516
154.36426420276544,18.16873264312744,14.864583730697632,106.6331874723736,2.9666173458099365,176.91640394028425,100,9.931475171477164,1050000,18.43372917175293,-1.0417848,-0.0028824233,0.2559964656829834,0.00799870491027832,1935.607834815979,104,192.84390342319807
152.19407418700862,18.242498874664307,14.856579303741455,105.80955625207638,3.1264519691467285,174.96718909173032,100,10.681799862259936,1060000,18.495495319366455,-1.0790454,-0.019476524,0.2449965476989746,0.006999969482421875,1954.1163296699524,105,191.44284683276672
154.46233326206635,18.099632740020752,14.759874820709229,106.84591666110315,3.0683863162994385,177.54371786807914,100,9.732540320360338,1070000,18.355632781982422,-1.0890814,-0.0009217407,0.24897146224975586,0.0070285797119140625,1972.4849634170532,106,191.54419990772485
157.89704132299278,18.091380834579468,14.829699754714966,106.0704408888716,3.026547431945801,175.70768885927214,100,9.995778188111112,1080000,18.34435510635376,-0.6832601,-0.018645434,0.2439727783203125,0.007000446319580078,1990.8413174152374,107,191.7472823154126
158.11386097592495,17.598007202148438,14.331551551818848,105.73494758927596,3.015263795852661,175.07562084930703,100,10.009060787488206,1090000,17.852975368499756,0.7356498,-0.0021907333,0.24696779251098633,0.008000373840332031,2008.7072930335999,108,191.50024159592752
154.64062337467476,18.14628767967224,14.81435227394104,106.61850492564078,3.0767369270324707,176.82946772921207,100,9.673308249295712,1100000,18.409286975860596,-0.8098456,0.010316548,0.25500059127807617,0.00799870491027832,2027.129579782486,109,191.13308104156735
154.03724916205366,17.943967819213867,14.714285850524902,106.02166802018085,2.979490041732788,175.37352318391046,100,10.410926703733127,1110000,18.198966026306152,-0.8491463,0.024563426,0.2480006217956543,0.006997585296630859,2045.341545343399,110,191.21537223339635
151.97488776937143,18.077956676483154,14.79572081565857,106.44831157762681,3.0316107273101807,176.36618016103918,100,10.790071619114569,1120000,18.329955101013184,-1.0161202,0.010289111,0.24397540092468262,0.00802302360534668,2063.684499502182,111,191.5721316340245
