train-MaxReturn,train-PolicyExecTime,LossAfter,Time-Sampling,train-AverageReturn,Time,ItrTime,train-AverageDiscountedReturn,train-MinReturn,Itr,train-EnvExecTime,LossBefore,Time-Optimization,train-StdReturn,Time-SampleProc,train-NumTrajs,n_timesteps
29.32662601143555,13.873401403427124,-0.5046243,16.89641261100769,-34.83731603097254,838.0200901031494,17.16741394996643,-17.4993966011252,-71.13087526563952,49,2.696415662765503,0.002795459,0.2460024356842041,22.071588905567403,0.024998903274536133,100,500000
17.842993461040127,13.785925149917603,-0.37971058,16.793410778045654,-34.334299712424894,855.1014671325684,17.06837773323059,-16.616580014298904,-75.04712912983194,50,2.7285048961639404,-0.013637891,0.24799752235412598,17.790532773087826,0.026969432830810547,100,510000
32.662572234094064,13.98741602897644,-0.27437192,16.888917446136475,-34.49798744378208,872.2663526535034,17.1508846282959,-17.469978117909125,-75.13304445664535,51,2.651243209838867,0.002326416,0.2389967441558838,23.651061142747196,0.021968841552734375,100,520000
26.198082846301716,14.110194444656372,-0.37328568,17.052464246749878,-34.67351780383101,889.6019117832184,17.32256007194519,-17.109442894084633,-92.33589180996582,52,2.661025047302246,-0.026461791,0.23909449577331543,23.603522303418657,0.02897047996520996,100,530000
9.820608353630034,13.543844223022461,-0.33507416,16.469968795776367,-37.845107381171715,906.3668789863586,16.751967191696167,-19.25016383355271,-79.97219003259036,53,2.6727049350738525,0.0040279175,0.2560005187988281,20.258567217138854,0.02599787712097168,100,540000
18.010419399649102,13.578853368759155,-0.2223373,16.39001727104187,-32.87284203013267,923.0458731651306,16.665993452072144,-16.10907641239151,-77.08654750281985,54,2.57283091545105,0.041574333,0.2519705295562744,21.791840909880527,0.024005651473999023,100,550000
40.53786618465575,13.750163316726685,-0.20991509,16.669818878173828,-31.585752924262415,939.9896891117096,16.930816411972046,-15.82657631809256,-80.5009256262054,55,2.672640800476074,0.016141504,0.23599934577941895,25.964056891628807,0.024998188018798828,100,560000
36.56621749363685,13.965815782546997,-0.29446214,16.897801637649536,-30.62626352692285,957.1674897670746,17.164801120758057,-14.39838006553752,-73.4363553960263,56,2.6541450023651123,-0.0077690245,0.24000048637390137,22.5740145587933,0.025995254516601562,100,570000
31.885858591807974,13.928506851196289,-0.33091992,16.91641855239868,-33.06457108841616,974.3588750362396,17.17838478088379,-15.850593587058945,-76.16718933420958,57,2.7297604084014893,-0.0028229614,0.24000000953674316,21.533439793014118,0.021966218948364258,100,580000
24.593922945063117,13.818652629852295,-0.3224232,16.801000356674194,-37.78955901010192,991.4428443908691,17.070968627929688,-19.647588084457862,-83.57239919542607,58,2.710322141647339,0.0068964357,0.24000024795532227,21.15773516328649,0.02896857261657715,100,590000
