train-PolicyExecTime,train-MaxReturn,train-StdReturn,train-AverageReturn,n_timesteps,Time-Sampling,ItrTime,Time-Optimization,Time,LossBefore,Itr,train-NumTrajs,train-MinReturn,LossAfter,Time-SampleProc,train-EnvExecTime,train-AverageDiscountedReturn
14.438921689987183,182.02691783686325,48.11919507743659,18.3811280703594,1580000,17.289421558380127,17.569422006607056,0.25800013542175293,2696.4404759407043,-6.103516e-08,157,100,-102.83410832367677,-0.071333915,0.02099919319152832,2.5970230102539062,13.314420177574839
14.304606914520264,215.0216977135,47.91813726001995,24.26117404817508,1590000,17.113096714019775,17.39704966545105,0.25499796867370605,2713.8525252342224,-6.1035155e-09,158,100,-65.29173358121457,-0.017344626,0.026968717575073242,2.5047109127044678,16.62742665994987
14.069277286529541,201.960182411072,47.84636375637751,20.250921699368533,1600000,16.873038291931152,17.163037300109863,0.259995698928833,2731.0285618305206,-3.3569336e-08,159,100,-68.10617967004156,-0.029210757,0.02900218963623047,2.540057420730591,13.944537939955996
14.282265901565552,168.3707098435758,48.17266813408971,12.305527814143726,1610000,17.05416774749756,17.34516716003418,0.26399660110473633,2748.386728286743,9.918213e-09,160,100,-77.83018024019876,-0.028460663,0.025000572204589844,2.5147743225097656,8.469097788131034
14.16339373588562,172.03278711132975,48.67570371149229,20.924797598440126,1620000,16.974380493164062,17.254380702972412,0.2569999694824219,2765.655111312866,5.1879884e-08,161,100,-75.0921156661305,-0.026186898,0.023000240325927734,2.5348832607269287,15.098048048440994
13.970932960510254,176.8928530223996,55.80885442522951,18.053768490781586,1630000,16.791582345962524,17.08154821395874,0.26299619674682617,2782.749659538269,-1.2207031e-08,162,100,-184.43140217757113,-0.025086926,0.02696967124938965,2.5508310794830322,14.102635736362231
14.003982782363892,151.5672488700609,47.691990813017526,7.676510606895573,1640000,16.793993711471558,17.089990377426147,0.2709994316101074,2799.8526504039764,-1.2207031e-08,163,100,-102.74728276641544,-0.033946227,0.024997234344482422,2.534234046936035,6.764916441574663
13.90743899345398,138.80248189734613,45.82684927322736,12.617372396349305,1650000,16.719269037246704,17.003268003463745,0.2560005187988281,2816.869917869568,-6.1035155e-09,164,100,-87.88665372178396,-0.041823365,0.02699875831604004,2.5571951866149902,9.969355216416025
14.053173065185547,143.95171866970384,47.6855413278485,16.30914868954164,1660000,16.915725469589233,17.20772361755371,0.26200270652770996,2834.090641260147,-3.7384034e-08,165,100,-121.94095716258899,-0.020311654,0.028995037078857422,2.644601821899414,11.662805560490071
14.197087526321411,130.99117004434797,49.90711107462397,11.127182977590222,1670000,16.989527225494385,17.267526149749756,0.2539997100830078,2851.37216591835,-1.9836426e-08,166,100,-119.96679821175496,-0.019955976,0.02300238609313965,2.528687000274658,9.273031399905063
13.919286012649536,127.6548464394745,49.60335177024755,8.592834024385406,1680000,16.683822870254517,16.965790033340454,0.256000280380249,2868.3519551754,3.3569336e-08,167,100,-190.25583064159832,-0.0251968,0.024968385696411133,2.473055839538574,7.415058572401442
13.98651671409607,210.45511452743742,55.34507502015427,17.610628990497812,1690000,16.787980556488037,17.071972370147705,0.25499892234802246,2885.436925649643,-3.4332275e-09,168,100,-95.210526878586,-0.03470163,0.02699899673461914,2.542032241821289,11.755777316282325
14.078125238418579,145.54621894656978,43.783552166425594,18.73518713130952,1700000,16.88998031616211,17.175978660583496,0.25799560546875,2902.625904083252,6.1035155e-09,169,100,-57.19763581474868,-0.030311741,0.02700018882751465,2.5007970333099365,12.651267315742837
14.035974502563477,152.797123323408,47.386356103336254,14.717827620067292,1710000,16.835652828216553,17.135650634765625,0.27199816703796387,2919.7745547294617,1.2207031e-08,170,100,-91.32529374571294,-0.025897985,0.0279996395111084,2.550652503967285,10.931406055161506
14.198307275772095,160.14787199515322,50.56990040997191,28.590172060024898,1720000,16.994048357009888,17.283048391342163,0.2609999179840088,2937.0726029872894,-2.4414062e-08,171,100,-94.83446475908025,-0.028976208,0.026967763900756836,2.545520782470703,18.92169387078548
13.95961618423462,173.82911871722445,53.802511179283734,20.814058390265764,1730000,16.78766393661499,17.06166434288025,0.25100016593933105,2954.147266626358,-1.8310548e-08,172,100,-74.2483348094062,-0.050839435,0.021999835968017578,2.5674219131469727,15.29386003146218
13.86973786354065,168.28354573159314,49.71643761111634,24.720560418726578,1740000,16.680325269699097,16.956326007843018,0.2500004768371582,2971.116592168808,-3.3569336e-08,173,100,-88.4284708231192,-0.031222934,0.024999618530273438,2.5592987537384033,17.881205113786656
14.098743915557861,169.51389856356988,48.94936591407928,30.124470624075737,1750000,16.928757190704346,17.21072292327881,0.2540011405944824,2988.340315103531,-3.051758e-08,174,100,-53.089385957926154,-0.03165537,0.02596569061279297,2.5514159202575684,20.459232072055052
14.011307954788208,202.54114964133174,48.27524351514188,27.6955274750063,1760000,16.73839044570923,17.018357753753662,0.257000207901001,3005.3726727962494,-3.6621095e-08,175,100,-59.03524390248542,-0.028748548,0.02195906639099121,2.4639947414398193,18.814234640532995
14.115132570266724,174.66592993933642,51.05809849159816,28.23026718885191,1770000,16.81931233406067,17.103312969207764,0.2540011405944824,3022.488984823227,-5.493164e-08,176,100,-96.03038087604568,-0.025660474,0.028998613357543945,2.451294422149658,18.607782848111746
13.981988906860352,130.01179372236797,37.73062402091524,14.530448609950888,1780000,16.707874536514282,16.988871812820435,0.2579975128173828,3039.4908561706543,-6.1035155e-09,177,100,-83.9191347509827,-0.03908006,0.021998167037963867,2.458200216293335,10.699036457682546
14.008812189102173,136.57875220854345,40.084372110272575,20.94415753741077,1790000,16.77898073196411,17.059979677200317,0.2570023536682129,3056.56383562088,4.2724608e-08,178,100,-65.8218979204415,-0.025151739,0.022998809814453125,2.513552665710449,14.631533057080285
14.004164934158325,153.78453366444947,43.323989273068094,15.038267511228174,1800000,16.815740823745728,17.095704793930054,0.2560000419616699,3073.674541950226,1.2207031e-08,179,100,-81.81905389854701,-0.024693616,0.02396392822265625,2.5493836402893066,10.315630827908363
13.893432140350342,129.25468741340626,43.23619395688408,18.220062254258117,1810000,16.74933934211731,17.027312994003296,0.2570006847381592,3090.7148547172546,-3.0517577e-09,180,100,-91.08292785592643,-0.05216655,0.02097296714782715,2.5545222759246826,12.962800488850684
14.06765866279602,156.81719728101157,48.62377332158696,15.150859394655448,1820000,16.86691904067993,17.158915281295776,0.2609684467315674,3107.88676905632,4.577637e-09,181,100,-81.49272408621363,-0.043179896,0.030027389526367188,2.54182767868042,10.070376937009264
