LossBefore,Time,ItrTime,n_timesteps,train-EnvExecTime,train-PolicyExecTime,train-MaxReturn,LossAfter,Itr,train-StdReturn,Time-Sampling,Time-Optimization,train-MinReturn,train-AverageDiscountedReturn,train-NumTrajs,train-AverageReturn,Time-SampleProc
-3.8146974e-09,2700.6833453178406,18.21572470664978,1500000,3.0630273818969727,14.582840919494629,267.78099357947696,-0.02091629,149,9.31065180789043,17.915724515914917,0.28000402450561523,224.14044247616752,134.14154048737902,100,239.20418084855254,0.019996166229248047
-1.2207031e-08,2718.4854786396027,17.787133932113647,1510000,3.006542205810547,14.20154857635498,267.3618510010204,-0.021490375,150,11.16311746037231,17.47572112083435,0.2855203151702881,225.17136548301644,139.66620586276548,100,250.1768037679558,0.02589249610900879
0.00043274232,2736.4876177310944,17.982140064239502,1520000,3.01477313041687,14.42133355140686,269.63677582152945,-0.005254651,151,18.596655505021094,17.703494548797607,0.2536485195159912,139.6060115050727,140.52186024879077,100,250.87126763895478,0.02499699592590332
-1.9836426e-08,2754.328501701355,17.827884912490845,1530000,3.018585443496704,14.241848230361938,262.55793483276585,-0.025364848,152,50.919848639744416,17.551888942718506,0.2539994716644287,120.83917576602882,117.03542507170091,100,195.78733304572037,0.021996498107910156
2.4414062e-08,2772.1852474212646,17.843745708465576,1540000,2.9577858448028564,14.315531253814697,267.4387529968052,-0.012563177,153,27.91181938422732,17.536744832992554,0.28200602531433105,140.77435872860255,139.24053767085405,100,248.08726618522348,0.024994850158691406
-2.4414062e-08,2790.2738807201385,18.07563853263855,1550000,2.9765450954437256,14.52402377128601,271.0586127828957,-0.014084143,154,8.609571790949316,17.785643100738525,0.2629685401916504,220.5943711889684,143.0972229421674,100,257.5139633459443,0.02602696418762207
-1.449585e-08,2807.889155626297,17.602275133132935,1560000,2.927687644958496,14.122412919998169,268.34651972327396,-0.01217628,155,8.344350630710554,17.322794914245605,0.2585122585296631,230.993061157658,141.92310021744711,100,255.20943939609245,0.020967960357666016
-9.155274e-09,2826.236736059189,18.33458185195923,1570000,3.1223506927490234,14.61348819732666,267.76381993491634,-0.023970999,156,7.7149779992031595,18.027611255645752,0.2739996910095215,223.74244067744846,143.81768737862905,100,259.1978722629634,0.03196978569030762
-3.0517577e-09,2844.9999294281006,18.750195026397705,1580000,3.1657564640045166,15.022125244140625,267.96173468175556,-0.02459116,157,31.985932615132366,18.47917866706848,0.2530384063720703,137.4208094005458,137.3736096385656,100,244.14572571353398,0.01797795295715332
-9.155274e-09,2862.5350942611694,17.5231671333313,1590000,2.962510347366333,14.027543544769287,267.6154008593296,-0.036797244,158,23.019970408719892,17.249168872833252,0.24700069427490234,141.51509078735026,142.0158106697128,100,254.45569987658712,0.024995803833007812
-1.2207031e-08,2880.0626080036163,17.51451325416565,1600000,2.9481348991394043,13.991258144378662,268.99555508387385,0.0027165832,159,7.813935418356719,17.246517181396484,0.24400067329406738,226.70331420541234,144.2342595734088,100,259.57516823471815,0.023995399475097656
-0.0014802094,2897.3341116905212,17.258503198623657,1610000,2.907714366912842,13.81963324546814,269.4781193241195,-0.01657348,160,17.004875014505622,16.990501880645752,0.2460017204284668,118.33314986332671,142.53686807976635,100,255.90552306601353,0.021999597549438477
6.1035155e-09,2914.8752052783966,17.52809453010559,1620000,2.9432132244110107,14.060844659805298,269.77669575581336,-0.015202101,161,10.692292395578885,17.258096933364868,0.24499797821044922,206.38335740467014,144.17866266233503,100,259.23950836744166,0.024999618530273438
-3.0517577e-09,2932.3525853157043,17.464380979537964,1630000,2.910228729248047,14.003541469573975,269.2553441418642,-0.008879098,162,6.030344188246971,17.185410976409912,0.25500011444091797,230.94157503033483,145.23736304225014,100,261.3176833630847,0.021965742111206055
2.1362304e-08,2949.622238636017,17.256650686264038,1640000,2.8970205783843994,13.821326971054077,270.21481548420496,-0.013121894,163,4.362011887115914,16.975653648376465,0.2599985599517822,247.27322347881338,145.976113718995,100,262.9933624998418,0.020998477935791016
-6.1035155e-09,2967.2175459861755,17.582305908203125,1650000,2.9243826866149902,14.104765892028809,270.7906541932902,-0.016468469,164,10.57826180760827,17.30134606361389,0.2579965591430664,191.3306057136832,144.53911091348908,100,260.0715497330213,0.019998788833618164
1.2207031e-08,2984.7265610694885,17.496016025543213,1660000,2.957941770553589,13.984452962875366,269.8033232163791,-0.01020426,165,4.137320842167896,17.22050142288208,0.25451207160949707,251.95937733220015,145.91881618561771,100,262.89946912774974,0.02000141143798828
