Time-Sampling,train-MaxReturn,Time-SampleProc,Itr,Time,train-StdReturn,train-AverageReturn,ItrTime,LossBefore,train-NumTrajs,LossAfter,n_timesteps,Time-Optimization,train-MinReturn,train-EnvExecTime,train-AverageDiscountedReturn,train-PolicyExecTime
16.534265279769897,8.60607323951152,0.006965160369873047,167,2850.5389363765717,7.200252754471264,-2.991984482077827,16.778228521347046,0.0029037353,100,0.0010403809,1680000,0.23599672317504883,-15.005222348608752,2.549618721008301,-5.091125215336529,13.736893653869629
16.556918382644653,7.861015418040838,0.007000923156738281,168,2867.3688213825226,7.201523879050822,-2.6630580920237734,16.817885160446167,-0.013068859,100,-0.015135937,1690000,0.25299620628356934,-14.816854411934532,2.4981508255004883,-4.851982207534703,13.803143501281738
16.867348670959473,9.473919550493818,0.007002830505371094,169,2884.5771679878235,7.374347904115444,-2.797859827212628,17.19734787940979,-0.005054773,100,-0.0074008056,1700000,0.3209648132324219,-13.527532235180564,2.5766868591308594,-4.777834177057672,13.996317386627197
16.658991813659668,9.648914204673293,0.0069997310638427734,170,2901.5031266212463,7.130309921639319,-2.767831145799126,16.913957834243774,0.010629346,100,0.008102393,1710000,0.24699735641479492,-14.319307849454965,2.534531831741333,-4.736750468532421,13.872469186782837
16.791863918304443,9.532907387515252,0.008999824523925781,171,2918.5589883327484,7.270205519744123,-2.9215712008687236,17.04386281967163,0.0038827516,100,0.0020159425,1720000,0.2409989833831787,-14.528598887208325,2.5373895168304443,-4.943383203930342,13.998965501785278
16.704059839248657,9.938127719121319,0.006999492645263672,172,2935.5190143585205,7.556375885291325,-2.4913042571325104,16.94802689552307,0.015877945,100,0.013059339,1730000,0.23596668243408203,-14.109635659626251,2.5687806606292725,-4.721921715817175,13.9009268283844
16.839242458343506,10.078828171802938,0.006998777389526367,173,2952.6282212734222,7.224239233289178,-1.6409013408514506,17.097206592559814,-0.009364957,100,-0.010614646,1740000,0.2509653568267822,-14.370034923746607,2.586778402328491,-4.395463839647262,13.983585834503174
17.085901021957397,10.25117110406109,0.006998300552368164,174,2969.967120885849,7.226546412143304,-1.9350322838451086,17.3268985748291,-0.012729987,100,-0.0136532625,1750000,0.23399925231933594,-14.018250439837693,2.5762369632720947,-4.569873943769889,14.222951889038086
16.755254983901978,8.675469476625072,0.007000446319580078,175,2986.977969646454,7.208150454478615,-3.1288350261929594,16.998849391937256,-0.00765647,100,-0.009506348,1760000,0.23659396171569824,-14.874992933128732,2.5511813163757324,-5.039312657500848,13.946409463882446
16.312516450881958,9.179817940198411,0.007000923156738281,176,3003.5474832057953,6.991641894464411,-4.1641978707721305,16.556513786315918,0.0016965652,100,-0.0006580635,1770000,0.23599672317504883,-14.263369067928524,2.5652153491973877,-5.138332332974121,13.493210792541504
16.47519278526306,9.48169443932757,0.017000436782836914,177,3020.4056746959686,7.078661628193737,-2.568514837993884,16.846190690994263,0.020471053,100,0.020603998,1780000,0.35399746894836426,-14.059790590701558,2.519331932067871,-4.635290534071723,13.699447393417358
16.985320806503296,8.88863701714578,0.006966829299926758,178,3037.6439616680145,7.145618108949934,-4.1509054988292045,17.226287364959717,0.010687729,100,0.006772055,1790000,0.23399972915649414,-14.631128539026673,2.6057310104370117,-5.598122353985067,14.11161184310913
16.923758268356323,9.732197759061913,0.007031440734863281,179,3054.8247170448303,7.349569634201658,-3.322123959690754,17.168755292892456,-0.0126733035,100,-0.013703193,1800000,0.23796558380126953,-14.310373252234427,2.5886449813842773,-5.144453409897022,14.065309047698975
16.51371479034424,10.556920754427502,0.006989479064941406,180,3071.591385602951,7.82932790353702,-3.304456052926797,16.75366759300232,0.0010134674,100,0.00073125307,1810000,0.23296332359313965,-14.481591949453334,2.4802801609039307,-5.177652491419195,13.754132986068726
16.364806413650513,8.60017232515221,0.007000446319580078,181,3088.2081904411316,7.1910425941348555,-3.9100190878797,16.604804515838623,-0.006842871,100,-0.0072595216,1820000,0.23199844360351562,-14.7897273097948,2.5854687690734863,-5.349076923399959,13.542986869812012
16.448311805725098,9.672977471552214,0.00699925422668457,182,3104.9075000286102,7.640625804724888,-2.9642328065380292,16.687310218811035,0.0016843384,100,0.0012334595,1830000,0.23199915885925293,-14.072699685064928,2.5598580837249756,-4.922189257089713,13.641447305679321
16.70053243637085,10.586204799325795,0.0070307254791259766,183,3121.8600285053253,7.114547164942551,-2.3638021204223194,16.940529108047485,0.0072497805,100,0.0046749604,1840000,0.23099732398986816,-14.947438825066293,2.5925419330596924,-4.543686721921531,13.842348575592041
16.84696674346924,8.908450283257606,0.006992816925048828,184,3138.9579560756683,7.237221620117606,-3.752793622544623,17.085927724838257,0.0012827332,100,0.00029282225,1850000,0.23196816444396973,-14.408487134325297,2.5402376651763916,-5.12161825966772,14.048586368560791
16.89528751373291,8.661671034689144,0.006999969482421875,185,3156.1052417755127,7.291451928612992,-2.9199663331650743,17.1352858543396,-0.01969121,100,-0.020130908,1860000,0.23299837112426758,-15.058901172438363,2.501051902770996,-4.9118697066677885,14.136583089828491
16.705125093460083,8.728539524254554,0.008031368255615234,186,3173.0633647441864,7.586980641831207,-2.6526398022739617,16.947124481201172,-0.0050119204,100,-0.0066883424,1870000,0.23196649551391602,-14.382349861968976,2.5135657787323,-4.806417060119166,13.942533493041992
16.55261516571045,9.935758157015998,0.0069980621337890625,187,3189.8679785728455,7.175170181719642,-2.2987622168286626,16.79261350631714,-0.0006163086,100,-0.0032992554,1880000,0.23199963569641113,-13.922117172126821,2.6124207973480225,-4.751366790109219,13.695500612258911
16.757518529891968,9.503550557432984,0.007000446319580078,188,3206.878495693207,6.886641133319447,-2.713530112778332,16.998518228530884,0.005403894,100,-0.0019027588,1890000,0.2319962978363037,-13.876673785227613,2.6117420196533203,-4.810076533822855,13.886114120483398
16.64555549621582,10.214147031580652,0.006998777389526367,189,3223.777049779892,6.677210463584101,-0.8689291027294316,16.886554479599,0.00049443357,100,-0.004577539,1900000,0.23400020599365234,-13.784402757850831,2.535675048828125,-3.916960561539241,13.848014831542969
16.833929777145386,9.126773574829574,0.00699925422668457,190,3240.8649756908417,7.476868771749412,-3.582589419237753,17.074925899505615,0.0054147644,100,-0.005306049,1910000,0.23299860954284668,-14.77450774118995,2.592501640319824,-5.296794925979017,13.958112955093384
16.842961311340332,8.882153030914868,0.006997823715209961,191,3257.9599027633667,7.3293627474852165,-2.4544759274611168,17.082926750183105,0.016312806,100,0.003916199,1920000,0.23199987411499023,-14.142486937232421,2.549633264541626,-4.762889875714003,13.986308813095093
16.826064825057983,10.728768558836894,0.006997346878051758,192,3275.037924528122,7.397057092223041,-1.8205339386925956,17.066022634506226,0.004665973,100,-0.01606864,1930000,0.23195910453796387,-14.592369005645553,2.5595507621765137,-4.331154653720214,14.020192861557007
16.751752853393555,9.228404030562297,0.006997346878051758,193,3292.042641878128,7.27380958101272,-1.7035975541841553,16.992717027664185,0.0012256409,100,-0.017248193,1940000,0.23299932479858398,-14.268171167625274,2.5697295665740967,-4.397861657252853,13.911804437637329
16.79572081565857,9.070231722741042,0.0069713592529296875,194,3309.1003291606903,7.069157540143607,-2.1889234169105416,17.045687437057495,0.011138715,100,-0.009176895,1950000,0.2429952621459961,-14.216138717241291,2.608468770980835,-4.669561526966538,13.945059061050415
16.505872011184692,10.489699087633246,0.0069980621337890625,195,3325.863165616989,7.118657492020301,-2.6295120673489594,16.750837087631226,-0.0020724365,100,-0.026283197,1960000,0.23596668243408203,-15.363806054796173,2.520529270172119,-4.90339590621452,13.736125707626343
16.552363634109497,9.200181986387333,0.006975412368774414,196,3342.670496225357,7.4744145909668855,-1.815436943850055,16.795331478118896,0.004770636,100,-0.014847835,1970000,0.23499822616577148,-14.388118955441632,2.4998106956481934,-4.572587282826182,13.802290916442871
16.77709698677063,8.797838762794537,0.007000446319580078,197,3359.702561378479,7.249599962847868,-2.6784209700519455,17.019065856933594,0.019738581,100,0.0013749023,1980000,0.2349684238433838,-14.864249864879953,2.598921298980713,-4.880622884709981,13.91936182975769
16.592286586761475,9.083493066779903,0.007035017013549805,198,3376.54984664917,7.526023620878264,-2.8812316060330954,16.83528470993042,-0.01261518,100,-0.035701863,1990000,0.2359631061553955,-15.169907491191399,2.542694330215454,-5.034595339215631,13.790174722671509
16.949961185455322,10.542598910623077,0.005997180938720703,199,3393.7507758140564,7.75730175502693,-3.1083130812928204,17.188928604125977,-0.014494562,100,-0.020447828,2000000,0.23196697235107422,-14.956989158766364,2.6260218620300293,-5.072866904158864,14.057961225509644
