LossBefore,ItrTime,train-AverageReturn,Time-Sampling,LossAfter,n_timesteps,train-PolicyExecTime,Time-Optimization,Time,Itr,train-StdReturn,train-MinReturn,train-AverageDiscountedReturn,train-EnvExecTime,train-MaxReturn,Time-SampleProc,train-NumTrajs
-0.012981482,16.415990352630615,-12.872521833299594,16.14598798751831,-0.023662519,750000,13.43140459060669,0.24900221824645996,1245.578323841095,74,1.848740942069976,-16.81565596785221,-9.458995508839115,2.4775962829589844,-9.090176160480958,0.018998384475708008,100
-0.017828345,16.544663906097412,-12.87644599490844,16.279695510864258,-0.025202356,760000,13.477002382278442,0.2480006217956543,1262.13498711586,75,1.6846524249149997,-17.076624727859656,-9.476454904411785,2.5481226444244385,-9.692659584458394,0.0169677734375,100
-0.0066803955,16.926690816879272,-12.962085048703823,16.653693675994873,-0.01294364,770000,13.890864372253418,0.24799799919128418,1279.0746784210205,76,1.5570112811991978,-16.305811036321053,-9.488062582990537,2.4950294494628906,-9.186835259881034,0.024999141693115234,100
0.001263446,16.51016855239868,-13.04392396882868,16.244184732437134,-0.0070528747,780000,13.446454286575317,0.24399995803833008,1295.597848892212,77,1.7996943491983808,-17.057312732271413,-9.602173170838913,2.5409231185913086,-7.2987153015269515,0.021983861923217773,100
-0.004922345,16.344988107681274,-12.915481530192064,16.085021257400513,-0.0108971065,790000,13.188709497451782,0.2429976463317871,1311.9558374881744,78,1.7402364508583783,-17.078923850100796,-9.51275557444348,2.6402175426483154,-8.60028219432486,0.015970468521118164,100
0.0038175355,16.32999062538147,-12.783001080298824,16.06498908996582,0.002953955,800000,13.2051522731781,0.2440023422241211,1328.2978281974792,79,1.6892136705923946,-16.491624126161913,-9.387097508164482,2.6266140937805176,-9.489104448542092,0.018967390060424805,100
0.012767639,16.716172218322754,-13.03370421999623,16.445173501968384,0.0017573609,810000,13.509633541107178,0.24899864196777344,1345.0259974002838,80,1.4964231596278716,-16.550018040802478,-9.514286891564478,2.665525197982788,-9.713975136387923,0.020999431610107422,100
0.012753064,16.43798851966858,-12.724172572345552,16.17198872566223,0.012294531,820000,13.338924884796143,0.24899911880493164,1361.475986480713,81,1.6338986291166466,-16.20349868715205,-9.357390742714783,2.5830328464508057,-9.544696766936923,0.016000747680664062,100
0.024604248,16.96859049797058,-12.559402903555247,16.70159125328064,0.022228906,830000,13.803044557571411,0.24300003051757812,1378.4565761089325,82,1.55845297982719,-16.07012624609839,-9.177617223448253,2.602597236633301,-9.456298965623386,0.02399921417236328,100
-0.0026659332,16.926125526428223,-12.92617930695298,16.668156385421753,-0.0025696564,840000,13.804880857467651,0.24000096321105957,1395.3947026729584,83,1.7344680031838802,-16.430867773164152,-9.569735757518558,2.595280408859253,-9.531672349657537,0.0169680118560791,100
