Time-SampleProc,Time-Sampling,train-StdReturn,n_timesteps,train-EnvExecTime,train-AverageReturn,train-MinReturn,Time-Optimization,train-NumTrajs,train-MaxReturn,LossBefore,train-PolicyExecTime,Itr,Time,ItrTime,train-AverageDiscountedReturn,LossAfter
0.02399921417236328,17.43163514137268,3.023048653205287,870000,3.0994718074798584,-47.665750207539205,-54.35583874870527,0.23599934577941895,100,-38.95070698230845,-0.009176953,14.080120325088501,86,1558.4350800514221,17.692636251449585,-15.685325308735505,-0.010436133
0.01797342300415039,17.802000761032104,3.2732774489376117,880000,3.0624537467956543,-46.96565775036844,-52.99104625179699,0.24500083923339844,100,-38.717413826622334,-0.02411477,14.478758096694946,87,1576.5140562057495,18.065974712371826,-15.345443610064136,-0.026543774
0.023996829986572266,18.023982286453247,2.7415435185079735,890000,3.0496108531951904,-47.467986855038326,-53.17408605187224,0.2370009422302246,100,-39.866879101489786,0.0065014646,14.714494228363037,88,1594.8130357265472,18.284980058670044,-15.598373914764615,0.0055182497
0.019973039627075195,17.3330078125,2.756686460292685,900000,3.0238163471221924,-46.77845466177003,-52.522995560796794,0.24300122261047363,100,-38.84624537379886,0.016725702,14.06998586654663,89,1612.4220168590546,17.596981525421143,-15.259319729572725,0.011931933
0.021998882293701172,17.294981956481934,2.907310774383948,910000,2.9682259559631348,-47.10620874352766,-54.73261504151032,0.24200057983398438,100,-39.89689081563493,-0.015539234,14.076159000396729,90,1629.9939968585968,17.559981107711792,-15.407285962850573,-0.02114851
0.020970821380615234,17.29047727584839,3.2782980156014743,920000,3.0354676246643066,-47.53762985982212,-54.17354078957807,0.23999786376953125,100,-39.279981279371476,0.0036017762,13.999935626983643,91,1647.5594420433044,17.55244517326355,-15.631399141222646,-0.0074361605
0.02196192741394043,17.261014461517334,3.0510698308960413,930000,3.0926198959350586,-46.943947126681635,-55.1028018416415,0.24599766731262207,100,-38.682040935711115,-0.00943247,13.905068159103394,92,1665.1024215221405,17.529980421066284,-15.336199360411861,-0.014188403
0.020999670028686523,17.62598419189453,2.9630773859419963,940000,3.078765630722046,-47.32358603594649,-54.588153055260946,0.24199533462524414,100,-39.38899843491156,0.0011935058,14.226604700088501,93,1683.0044016838074,17.888979196548462,-15.524827798178626,0.0005842773
0.018002748489379883,17.401981353759766,3.260166565425396,950000,3.077596664428711,-47.155783788869805,-52.89009118477063,0.2389965057373047,100,-39.18514994462122,0.024584303,14.037388324737549,94,1700.6763830184937,17.65998148918152,-15.44292833639866,0.02255018
0.021966934204101562,17.496792554855347,2.988960597876252,960000,3.092301607131958,-47.73433634471878,-53.75737962643498,0.23199677467346191,100,-39.56785939341568,-0.009972018,14.12444281578064,95,1718.4411413669586,17.7517569065094,-15.69923781931089,-0.011276611
0.019002199172973633,17.806849002838135,2.5656588396518405,970000,3.0102322101593018,-47.08584759706939,-52.79867563401244,0.2429962158203125,100,-40.143238876621375,-0.0011817077,14.515036821365356,96,1736.5229902267456,18.06984782218933,-15.423445123113773,-0.0023723205
0.018971681594848633,17.5890109539032,2.954997659669121,980000,2.9859156608581543,-46.74304902925054,-54.319677757434896,0.23799848556518555,100,-38.73565428770596,-0.0015403626,14.322747230529785,97,1754.3829712867737,17.846981048583984,-15.26802872901357,-0.0018004302
0.028998851776123047,18.07124352455139,3.013636261512577,990000,3.1178314685821533,-46.60161015115632,-53.58488193003195,0.23900103569030762,100,-39.18699100469087,-0.00067651365,14.672112226486206,98,1772.7362139225006,18.340243577957153,-15.182347701113025,-0.0042588133
0.019003629684448242,17.73472309112549,3.654095436553021,1000000,3.0614519119262695,-46.70720810341322,-53.32712736180361,0.2369983196258545,100,-36.79735496526095,-0.023044586,14.396892786026001,99,1790.7399368286133,17.99072504043579,-15.233548951984995,-0.028895874
0.01900029182434082,18.15285634994507,3.181670949532263,1010000,3.058234214782715,-47.08310569075753,-53.55924844975475,0.24400067329406738,100,-38.624698025674114,-0.0047783996,14.83103322982788,100,1809.170788526535,18.418853759765625,-15.420684499013682,-0.005253113
