train-AverageDiscountedReturn,Time,train-AverageReturn,Itr,train-MinReturn,Time-Sampling,n_timesteps,Time-SampleProc,LossBefore,ItrTime,LossAfter,Time-Optimization,train-StdReturn,train-MaxReturn,train-EnvExecTime,train-NumTrajs,train-PolicyExecTime
119.02042320118264,404.9943323135376,200.85181580470245,21,187.76100278118156,17.569876194000244,220000,0.02396988868713379,-6.1035155e-09,17.85784888267517,-0.0024721648,0.26400279998779297,2.125395663357601,203.65875489421632,3.060497999191284,100,14.241751432418823
118.823622086529,423.25862097740173,200.74497508720916,22,195.22476055079045,17.97876000404358,230000,0.019001483917236328,1.5258789e-09,18.251290321350098,-0.0029165237,0.2525289058685303,1.5994586504645711,204.64940886256204,3.163801670074463,100,14.531475305557251
119.02901352549807,441.3792164325714,201.08693680410673,23,193.64572664414825,17.81806755065918,240000,0.01997089385986328,1.2207031e-08,18.10759425163269,-0.0047833985,0.26955580711364746,1.6799483685339676,204.55270392116572,3.144292116165161,100,14.404458999633789
119.05188813973726,460.02545046806335,200.96522535568053,24,189.43659139989163,18.335329294204712,250000,0.024904727935791016,-0.0018021119,18.63323664665222,-0.0026227538,0.2720019817352295,1.9298392121632866,203.7301715288474,3.2193198204040527,100,14.838760375976562
119.19790708415418,478.4411346912384,201.38362272572505,25,196.32535578537892,18.104686975479126,260000,0.025998592376708984,-1.2207031e-08,18.400685787200928,-0.0025077104,0.2700002193450928,1.3889924689654782,204.31165368041763,3.181325912475586,100,14.657371997833252
119.13790434776473,498.7448627948761,201.32560908062987,26,193.97558158749314,20.019729375839233,270000,0.021001815795898438,-1.8310548e-08,20.290728330612183,-0.005871045,0.24899649620056152,1.666203704277664,205.21089241174067,3.431488275527954,100,16.25896978378296
119.47924540061143,517.7935461997986,201.94262413901362,27,192.16580612768155,18.75268244743347,280000,0.019998788833618164,-1.5258789e-09,19.03568434715271,-0.004550519,0.26200270652770996,1.6903071594763732,205.12709402194528,3.2539703845977783,100,15.166400909423828
119.70843660022709,536.4312329292297,202.3606764707616,28,195.21827678554666,18.34168577194214,290000,0.018001556396484375,7.629395e-09,18.62468671798706,-0.004767026,0.26399922370910645,1.5429401842243542,205.33020095996915,3.239849090576172,100,14.828433513641357
119.69600353670222,555.6325371265411,202.19282587667024,29,193.02992058641468,18.919795513153076,300000,0.026000022888183594,6.1035155e-09,19.188305854797363,-0.0040062964,0.24251031875610352,1.7431600991096747,205.88769291813844,3.281050682067871,100,15.363619327545166
119.76543360457187,573.43727684021,202.48413602951314,30,198.37747132893278,17.514756441116333,310000,0.019980907440185547,6.1035155e-09,17.79173994064331,-0.0050358004,0.257002592086792,1.434668001051949,205.7918844572583,3.0829715728759766,100,14.171000003814697
119.94563130875689,591.0826563835144,202.84458895421463,31,196.7116057941062,17.36138343811035,320000,0.024999618530273438,3.0517577e-09,17.632381916046143,-0.0039080307,0.24599885940551758,1.503445892971428,206.0888474834978,3.054168939590454,100,14.037814617156982
120.14325224177799,608.8893728256226,203.29277836053592,32,198.83502537910078,17.507749319076538,330000,0.01996588706970215,-0.0015303589,17.793716192245483,-0.001512854,0.2649996280670166,1.408136794823771,207.05693143215413,3.116230010986328,100,14.125298976898193
120.16729585620415,627.2430713176727,203.2290070142981,33,198.30531897155535,18.063495874404907,340000,0.017969131469726562,-6.1035155e-09,18.34069848060608,-0.004270961,0.25823068618774414,1.2858055140579447,206.6487655988504,3.1797196865081787,100,14.59368348121643
120.2690910873956,645.2272090911865,203.37225426832177,34,198.66855059065793,17.703163146972656,350000,0.01808333396911621,7.6293943e-10,17.970137357711792,-0.003065934,0.24889087677001953,1.2886140095711962,206.69978044424508,3.102142810821533,100,14.33585810661316
120.33923767883563,663.3244016170502,203.44067047337742,35,195.8019894742352,17.80871295928955,360000,0.02600264549255371,3.4332275e-09,18.083192586898804,-0.004628806,0.2474982738494873,1.63795541660753,207.65752351876452,3.148563861846924,100,14.371468544006348
120.5151443531248,681.251266002655,203.97727040819217,36,197.63532167213037,17.643375158309937,370000,0.018973588943481445,3.8146974e-09,17.912864208221436,-0.0056970036,0.24951434135437012,1.5665672113867917,207.74879370165337,3.130373239517212,100,14.239312648773193
120.7258869598475,699.4276959896088,204.5742299896564,37,190.10396674457795,17.875381231307983,380000,0.017999887466430664,-6.1035155e-09,18.162433862686157,-0.0037756409,0.26705503463745117,2.1037991509887326,209.443850966395,3.0837955474853516,100,14.534525871276855
120.6280592558081,717.4923892021179,204.21127082535259,38,151.06297080548333,17.775265216827393,390000,0.02248525619506836,0.003967012,18.050748348236084,-0.0026807236,0.25299787521362305,5.697169741378881,210.04386973631415,3.123136043548584,100,14.31723690032959
120.93774345568374,736.0634734630585,204.82453114135947,39,200.72479271322337,18.277570486068726,400000,0.02700042724609375,6.1035155e-09,18.557084321975708,-0.005726715,0.25251340866088867,1.699767246420722,210.7377671030758,3.2208759784698486,100,14.811113834381104
